Freq.	-V(reflectedwaveover20)/V(minusincidentwaveover20)
7.92589258925816e+07	-5.35888861706320e-01,8.41033641397913e-01
7.92649264926416e+07	-5.35624851991467e-01,8.41200173934165e-01
7.92709270927016e+07	-5.35360790086529e-01,8.41366623622788e-01
7.92769276927616e+07	-5.35096676017455e-01,8.41532990447464e-01
7.92829282928216e+07	-5.34832509810204e-01,8.41699274391875e-01
7.92889288928816e+07	-5.34568291490755e-01,8.41865475439683e-01
7.92949294929416e+07	-5.34304021084987e-01,8.42031593574653e-01
7.93009300930016e+07	-5.34039698619046e-01,8.42197628780459e-01
7.93069306930616e+07	-5.33775324118751e-01,8.42363581040827e-01
7.93129312931216e+07	-5.33510897610139e-01,8.42529450339522e-01
7.93189318931816e+07	-5.33246419119144e-01,8.42695236660237e-01
7.93249324932416e+07	-5.32981888671810e-01,8.42860939986753e-01
7.93309330933016e+07	-5.32717306294156e-01,8.43026560302739e-01
7.93369336933616e+07	-5.32452672012127e-01,8.43192097592101e-01
7.93429342934216e+07	-5.32187985851737e-01,8.43357551838501e-01
7.93489348934816e+07	-5.31923247839001e-01,8.43522923025758e-01
7.93549354935416e+07	-5.31658457999917e-01,8.43688211137594e-01
7.93609360936016e+07	-5.31393616360551e-01,8.43853416157950e-01
7.93669366936616e+07	-5.31128722946904e-01,8.44018538070492e-01
7.93729372937216e+07	-5.30863777785025e-01,8.44183576859044e-01
7.93789378937816e+07	-5.30598780900904e-01,8.44348532507457e-01
7.93849384938416e+07	-5.30333732320646e-01,8.44513404999583e-01
7.93909390939016e+07	-5.30068632070234e-01,8.44678194319229e-01
7.93969396939616e+07	-5.29803480175751e-01,8.44842900450229e-01
7.94029402940216e+07	-5.29538276663252e-01,8.45007523376431e-01
7.94089408940816e+07	-5.29273021558770e-01,8.45172063081706e-01
7.94149414941416e+07	-5.29007714888423e-01,8.45336519549957e-01
7.94209420942016e+07	-5.28742356678240e-01,8.45500892765000e-01
7.94269426942616e+07	-5.28476946954297e-01,8.45665182710723e-01
7.94329432943216e+07	-5.28211485742708e-01,8.45829389371091e-01
7.94389438943816e+07	-5.27945973069522e-01,8.45993512729889e-01
7.94449444944416e+07	-5.27680408960889e-01,8.46157552771146e-01
7.94509450945016e+07	-5.27414793442837e-01,8.46321509478673e-01
7.94569456945616e+07	-5.27149126541451e-01,8.46485382836469e-01
7.94629462946216e+07	-5.26883408282926e-01,8.46649172828398e-01
7.94689468946816e+07	-5.26617638693307e-01,8.46812879438471e-01
7.94749474947416e+07	-5.26351817798707e-01,8.46976502650644e-01
7.94809480948016e+07	-5.26085945625327e-01,8.47140042448781e-01
7.94869486948616e+07	-5.25820022199171e-01,8.47303498816922e-01
7.94929492949216e+07	-5.25554047546480e-01,8.47466871739027e-01
7.94989498949816e+07	-5.25288021693306e-01,8.47630161199046e-01
7.95049504950416e+07	-5.25021944665843e-01,8.47793367181013e-01
7.95109510951016e+07	-5.24755816490206e-01,8.47956489668935e-01
7.95169516951616e+07	-5.24489637192586e-01,8.48119528646741e-01
7.95229522952216e+07	-5.24223406799079e-01,8.48282484098514e-01
7.95289528952816e+07	-5.23957125335956e-01,8.48445356008257e-01
7.95349534953416e+07	-5.23690792829238e-01,8.48608144359986e-01
7.95409540954016e+07	-5.23424409305198e-01,8.48770849137787e-01
7.95469546954616e+07	-5.23157974789934e-01,8.48933470325665e-01
7.95529552955216e+07	-5.22891489309746e-01,8.49096007907640e-01
7.95589558955816e+07	-5.22624952890656e-01,8.49258461867841e-01
7.95649564956416e+07	-5.22358365559015e-01,8.49420832190328e-01
7.95709570957016e+07	-5.22091727340915e-01,8.49583118859139e-01
7.95769576957616e+07	-5.21825038262623e-01,8.49745321858423e-01
7.95829582958216e+07	-5.21558298350276e-01,8.49907441172217e-01
7.95889588958816e+07	-5.21291507630179e-01,8.50069476784683e-01
7.95949594959416e+07	-5.21024666128427e-01,8.50231428679880e-01
7.96009600960016e+07	-5.20757773871336e-01,8.50393296841930e-01
7.96069606960616e+07	-5.20490830885085e-01,8.50555081255011e-01
7.96129612961216e+07	-5.20223837195918e-01,8.50716781903225e-01
7.96189618961816e+07	-5.19956792830056e-01,8.50878398770704e-01
7.96249624962416e+07	-5.19689697813784e-01,8.51039931841608e-01
7.96309630963016e+07	-5.19422552173318e-01,8.51201381100155e-01
7.96369636963616e+07	-5.19155355934896e-01,8.51362746530439e-01
7.96429642964216e+07	-5.18888109124785e-01,8.51524028116666e-01
7.96489648964816e+07	-5.18620811769252e-01,8.51685225843009e-01
7.96549654965416e+07	-5.18353463894530e-01,8.51846339693675e-01
7.96609660966016e+07	-5.18086065526946e-01,8.52007369652898e-01
7.96669666966616e+07	-5.17818616692717e-01,8.52168315704810e-01
7.96729672967216e+07	-5.17551117418175e-01,8.52329177833719e-01
7.96789678967816e+07	-5.17283567729596e-01,8.52489956023776e-01
7.96849684968416e+07	-5.17015967653167e-01,8.52650650259263e-01
7.96909690969016e+07	-5.16748317215352e-01,8.52811260524395e-01
7.96969696969616e+07	-5.16480616442336e-01,8.52971786803440e-01
7.97029702970216e+07	-5.16212865360435e-01,8.53132229080645e-01
7.97089708970816e+07	-5.15945063996010e-01,8.53292587340318e-01
7.97149714971416e+07	-5.15677212375305e-01,8.53452861566678e-01
7.97209720972016e+07	-5.15409310524710e-01,8.53613051744017e-01
7.97269726972616e+07	-5.15141358470530e-01,8.53773157856664e-01
7.97329732973216e+07	-5.14873356239026e-01,8.53933179888905e-01
7.97389738973816e+07	-5.14605303856645e-01,8.54093117825027e-01
7.97449744974416e+07	-5.14337201349621e-01,8.54252971649395e-01
7.97509750975017e+07	-5.14069048744388e-01,8.54412741346269e-01
7.97569756975617e+07	-5.13800846067169e-01,8.54572426900021e-01
7.97629762976217e+07	-5.13532593344470e-01,8.54732028294995e-01
7.97689768976817e+07	-5.13264290602553e-01,8.54891545515526e-01
7.97749774977417e+07	-5.12995937867805e-01,8.55050978545984e-01
7.97809780978017e+07	-5.12727535166597e-01,8.55210327370720e-01
7.97869786978617e+07	-5.12459082525285e-01,8.55369591974143e-01
7.97929792979217e+07	-5.12190579970270e-01,8.55528772340596e-01
7.97989798979817e+07	-5.11922027527937e-01,8.55687868454465e-01
7.98049804980417e+07	-5.11653425224651e-01,8.55846880300187e-01
7.98109810981017e+07	-5.11384773086784e-01,8.56005807862161e-01
7.98169816981617e+07	-5.11116071140820e-01,8.56164651124786e-01
7.98229822982217e+07	-5.10847319413080e-01,8.56323410072492e-01
7.98289828982817e+07	-5.10578517929972e-01,8.56482084689710e-01
7.98349834983417e+07	-5.10309666717982e-01,8.56640674960883e-01
7.98409840984017e+07	-5.10040765803448e-01,8.56799180870467e-01
7.98469846984617e+07	-5.09771815212834e-01,8.56957602402887e-01
7.98529852985217e+07	-5.09502814972527e-01,8.57115939542677e-01
7.98589858985817e+07	-5.09233765109030e-01,8.57274192274227e-01
7.98649864986417e+07	-5.08964665648683e-01,8.57432360582056e-01
7.98709870987017e+07	-5.08695516618030e-01,8.57590444450651e-01
7.98769876987617e+07	-5.08426318043376e-01,8.57748443864532e-01
7.98829882988217e+07	-5.08157069951332e-01,8.57906358808191e-01
7.98889888988817e+07	-5.07887772368270e-01,8.58064189266115e-01
7.98949894989417e+07	-5.07618425320663e-01,8.58221935222844e-01
7.99009900990017e+07	-5.07349028834935e-01,8.58379596662982e-01
7.99069906990617e+07	-5.07079582937670e-01,8.58537173570919e-01
7.99129912991217e+07	-5.06810087655202e-01,8.58694665931307e-01
7.99189918991817e+07	-5.06540543014079e-01,8.58852073728719e-01
7.99249924992417e+07	-5.06270949040791e-01,8.59009396947616e-01
7.99309930993017e+07	-5.06001305761833e-01,8.59166635572656e-01
7.99369936993617e+07	-5.05731613203668e-01,8.59323789588426e-01
7.99429942994217e+07	-5.05461871392853e-01,8.59480858979457e-01
7.99489948994817e+07	-5.05192080355804e-01,8.59637843730367e-01
7.99549954995417e+07	-5.04922240119099e-01,8.59794743825816e-01
7.99609960996017e+07	-5.04652350709218e-01,8.59951559250343e-01
7.99669966996617e+07	-5.04382412152658e-01,8.60108289988605e-01
7.99729972997217e+07	-5.04112424476034e-01,8.60264936025207e-01
7.99789978997817e+07	-5.03842387705782e-01,8.60421497344814e-01
7.99849984998417e+07	-5.03572301868444e-01,8.60577973932054e-01
7.99909990999017e+07	-5.03302166990616e-01,8.60734365771613e-01
7.99969996999617e+07	-5.03031983098788e-01,8.60890672848114e-01
8.00030003000217e+07	-5.02761750219533e-01,8.61046895146268e-01
8.00090009000817e+07	-5.02491468379370e-01,8.61203032650724e-01
8.00150015001417e+07	-5.02221137604862e-01,8.61359085346159e-01
8.00210021002017e+07	-5.01950757922603e-01,8.61515053217344e-01
8.00270027002617e+07	-5.01680329359108e-01,8.61670936248895e-01
8.00330033003217e+07	-5.01409851941013e-01,8.61826734425547e-01
8.00390039003817e+07	-5.01139325694813e-01,8.61982447732070e-01
8.00450045004417e+07	-5.00868750647194e-01,8.62138076153141e-01
8.00510051005017e+07	-5.00598126824655e-01,8.62293619673517e-01
8.00570057005617e+07	-5.00327454253799e-01,8.62449078277919e-01
8.00630063006217e+07	-5.00056732961272e-01,8.62604451951146e-01
8.00690069006817e+07	-4.99785962973583e-01,8.62759740677940e-01
8.00750075007417e+07	-4.99515144317400e-01,8.62914944443090e-01
8.00810081008017e+07	-4.99244277019362e-01,8.63070063231329e-01
8.00870087008617e+07	-4.98973361105996e-01,8.63225097027500e-01
8.00930093009217e+07	-4.98702396603981e-01,8.63380045816342e-01
8.00990099009817e+07	-4.98431383539923e-01,8.63534909582687e-01
8.01050105010417e+07	-4.98160321940441e-01,8.63689688311362e-01
8.01110111011017e+07	-4.97889211832177e-01,8.63844381987173e-01
8.01170117011617e+07	-4.97618053241772e-01,8.63998990594939e-01
8.01230123012217e+07	-4.97346846195851e-01,8.64153514119530e-01
8.01290129012817e+07	-4.97075590721078e-01,8.64307952545761e-01
8.01350135013417e+07	-4.96804286844102e-01,8.64462305858488e-01
8.01410141014017e+07	-4.96532934591590e-01,8.64616574042600e-01
8.01470147014617e+07	-4.96261533990150e-01,8.64770757082926e-01
8.01530153015217e+07	-4.95990085066485e-01,8.64924854964370e-01
8.01590159015817e+07	-4.95718587847286e-01,8.65078867671868e-01
8.01650165016417e+07	-4.95447042359243e-01,8.65232795190205e-01
8.01710171017017e+07	-4.95175448628944e-01,8.65386637504352e-01
8.01770177017617e+07	-4.94903806683143e-01,8.65540394599237e-01
8.01830183018217e+07	-4.94632116548511e-01,8.65694066459722e-01
8.01890189018817e+07	-4.94360378251738e-01,8.65847653070826e-01
8.01950195019417e+07	-4.94088591819587e-01,8.66001154417383e-01
8.02010201020017e+07	-4.93816757278669e-01,8.66154570484404e-01
8.02070207020617e+07	-4.93544874655740e-01,8.66307901256849e-01
8.02130213021217e+07	-4.93272943977458e-01,8.66461146719642e-01
8.02190219021817e+07	-4.93000965270646e-01,8.66614306857747e-01
8.02250225022417e+07	-4.92728938561895e-01,8.66767381656195e-01
8.02310231023017e+07	-4.92456863878018e-01,8.66920371099906e-01
8.02370237023617e+07	-4.92184741245786e-01,8.67073275173948e-01
8.02430243024217e+07	-4.91912570691824e-01,8.67226093863246e-01
8.02490249024817e+07	-4.91640352242929e-01,8.67378827152892e-01
8.02550255025417e+07	-4.91368085925830e-01,8.67531475027894e-01
8.02610261026017e+07	-4.91095771767318e-01,8.67684037473207e-01
8.02670267026617e+07	-4.90823409794114e-01,8.67836514473924e-01
8.02730273027217e+07	-4.90551000032926e-01,8.67988906015096e-01
8.02790279027817e+07	-4.90278542510680e-01,8.68141212081761e-01
8.02850285028417e+07	-4.90006037253993e-01,8.68293432659021e-01
8.02910291029017e+07	-4.89733484289654e-01,8.68445567731874e-01
8.02970297029617e+07	-4.89460883644517e-01,8.68597617285449e-01
8.03030303030217e+07	-4.89188235345278e-01,8.68749581304801e-01
8.03090309030817e+07	-4.88915539418780e-01,8.68901459775064e-01
8.03150315031417e+07	-4.88642795891808e-01,8.69053252681312e-01
8.03210321032017e+07	-4.88370004791178e-01,8.69204960008710e-01
8.03270327032617e+07	-4.88097166143598e-01,8.69356581742275e-01
8.03330333033217e+07	-4.87824279975906e-01,8.69508117867256e-01
8.03390339033817e+07	-4.87551346315090e-01,8.69659568368711e-01
8.03450345034418e+07	-4.87278365187706e-01,8.69810933231783e-01
8.03510351035018e+07	-4.87005336620767e-01,8.69962212441695e-01
8.03570357035618e+07	-4.86732260640951e-01,8.70113405983551e-01
8.03630363036218e+07	-4.86459137275212e-01,8.70264513842533e-01
8.03690369036818e+07	-4.86185966550293e-01,8.70415536003791e-01
8.03750375037418e+07	-4.85912748493053e-01,8.70566472452572e-01
8.03810381038018e+07	-4.85639483130401e-01,8.70717323174045e-01
8.03870387038618e+07	-4.85366170489094e-01,8.70868088153436e-01
8.03930393039218e+07	-4.85092810596036e-01,8.71018767375913e-01
8.03990399039818e+07	-4.84819403478054e-01,8.71169360826751e-01
8.04050405040418e+07	-4.84545949162044e-01,8.71319868491116e-01
8.04110411041018e+07	-4.84272447674853e-01,8.71470290354282e-01
8.04170417041618e+07	-4.83998899043372e-01,8.71620626401506e-01
8.04230423042218e+07	-4.83725303294406e-01,8.71770876618024e-01
8.04290429042818e+07	-4.83451660454874e-01,8.71921040989126e-01
8.04350435043418e+07	-4.83177970551719e-01,8.72071119500025e-01
8.04410441044018e+07	-4.82904233611766e-01,8.72221112136065e-01
8.04470447044618e+07	-4.82630449661944e-01,8.72371018882518e-01
8.04530453045218e+07	-4.82356618729125e-01,8.72520839724643e-01
8.04590459045818e+07	-4.82082740840205e-01,8.72670574647748e-01
8.04650465046418e+07	-4.81808816022135e-01,8.72820223637252e-01
8.04710471047018e+07	-4.81534844301740e-01,8.72969786678320e-01
8.04770477047618e+07	-4.81260825706060e-01,8.73119263756374e-01
8.04830483048218e+07	-4.80986760261915e-01,8.73268654856753e-01
8.04890489048818e+07	-4.80712647996253e-01,8.73417959964762e-01
8.04950495049418e+07	-4.80438488936027e-01,8.73567179065807e-01
8.05010501050018e+07	-4.80164283108169e-01,8.73716312145216e-01
8.05070507050618e+07	-4.79890030539628e-01,8.73865359188387e-01
8.05130513051218e+07	-4.79615731257367e-01,8.74014320180622e-01
8.05190519051818e+07	-4.79341385288203e-01,8.74163195107402e-01
8.05250525052418e+07	-4.79066992659242e-01,8.74311983954129e-01
8.05310531053018e+07	-4.78792553397347e-01,8.74460686706194e-01
8.05370537053618e+07	-4.78518067529521e-01,8.74609303348941e-01
8.05430543054218e+07	-4.78243535082765e-01,8.74757833867825e-01
8.05490549054818e+07	-4.77968956084011e-01,8.74906278248340e-01
8.05550555055418e+07	-4.77694330560214e-01,8.75054636475872e-01
8.05610561056018e+07	-4.77419658538389e-01,8.75202908535859e-01
8.05670567056618e+07	-4.77144940045513e-01,8.75351094413771e-01
8.05730573057218e+07	-4.76870175108547e-01,8.75499194095112e-01
8.05790579057818e+07	-4.76595363754523e-01,8.75647207565301e-01
8.05850585058418e+07	-4.76320506010390e-01,8.75795134809851e-01
8.05910591059018e+07	-4.76045601903247e-01,8.75942975814228e-01
8.05970597059618e+07	-4.75770651459995e-01,8.76090730563931e-01
8.06030603060218e+07	-4.75495654707735e-01,8.76238399044494e-01
8.06090609060818e+07	-4.75220611673406e-01,8.76385981241429e-01
8.06150615061418e+07	-4.74945522384099e-01,8.76533477140192e-01
8.06210621062018e+07	-4.74670386866747e-01,8.76680886726418e-01
8.06270627062618e+07	-4.74395205148484e-01,8.76828209985608e-01
8.06330633063218e+07	-4.74119977256283e-01,8.76975446903243e-01
8.06390639063818e+07	-4.73844703217214e-01,8.77122597465001e-01
8.06450645064418e+07	-4.73569383058260e-01,8.77269661656371e-01
8.06510651065018e+07	-4.73294016806602e-01,8.77416639462930e-01
8.06570657065618e+07	-4.73018604489117e-01,8.77563530870287e-01
8.06630663066218e+07	-4.72743146132995e-01,8.77710335863990e-01
8.06690669066818e+07	-4.72467641765253e-01,8.77857054429709e-01
8.06750675067418e+07	-4.72192091412938e-01,8.78003686553002e-01
8.06810681068018e+07	-4.71916495103126e-01,8.78150232219469e-01
8.06870687068618e+07	-4.71640852862934e-01,8.78296691414763e-01
8.06930693069218e+07	-4.71365164719355e-01,8.78443064124562e-01
8.06990699069818e+07	-4.71089430699623e-01,8.78589350334399e-01
8.07050705070418e+07	-4.70813650830680e-01,8.78735550029986e-01
8.07110711071018e+07	-4.70537825139697e-01,8.78881663197035e-01
8.07170717071618e+07	-4.70261953653753e-01,8.79027689821105e-01
8.07230723072218e+07	-4.69986036399941e-01,8.79173629887935e-01
8.07290729072818e+07	-4.69710073405368e-01,8.79319483383207e-01
8.07350735073418e+07	-4.69434064697165e-01,8.79465250292622e-01
8.07410741074018e+07	-4.69158010302395e-01,8.79610930601839e-01
8.07470747074618e+07	-4.68881910248225e-01,8.79756524296621e-01
8.07530753075218e+07	-4.68605764561797e-01,8.79902031362612e-01
8.07590759075818e+07	-4.68329573270193e-01,8.80047451785613e-01
8.07650765076418e+07	-4.68053336400563e-01,8.80192785551335e-01
8.07710771077018e+07	-4.67777053980065e-01,8.80338032645529e-01
8.07770777077618e+07	-4.67500726035781e-01,8.80483193053920e-01
8.07830783078218e+07	-4.67224352594939e-01,8.80628266762257e-01
8.07890789078818e+07	-4.66947933684640e-01,8.80773253756351e-01
8.07950795079418e+07	-4.66671469332058e-01,8.80918154021950e-01
8.08010801080018e+07	-4.66394959564329e-01,8.81062967544879e-01
8.08070807080618e+07	-4.66118404408624e-01,8.81207694310875e-01
8.08130813081218e+07	-4.65841803892168e-01,8.81352334305780e-01
8.08190819081818e+07	-4.65565158042086e-01,8.81496887515396e-01
8.08250825082418e+07	-4.65288466885533e-01,8.81641353925540e-01
8.08310831083018e+07	-4.65011730449730e-01,8.81785733522016e-01
8.08370837083618e+07	-4.64734948761800e-01,8.81930026290723e-01
8.08430843084218e+07	-4.64458121849044e-01,8.82074232217454e-01
8.08490849084818e+07	-4.64181249738562e-01,8.82218351288089e-01
8.08550855085418e+07	-4.63904332457578e-01,8.82362383488449e-01
8.08610861086018e+07	-4.63627370033335e-01,8.82506328804433e-01
8.08670867086618e+07	-4.63350362493031e-01,8.82650187221930e-01
8.08730873087218e+07	-4.63073309863824e-01,8.82793958726833e-01
8.08790879087818e+07	-4.62796212172931e-01,8.82937643304997e-01
8.08850885088418e+07	-4.62519069447686e-01,8.83081240942315e-01
8.08910891089018e+07	-4.62241881715236e-01,8.83224751624785e-01
8.08970897089618e+07	-4.61964649002772e-01,8.83368175338265e-01
8.09030903090218e+07	-4.61687371337636e-01,8.83511512068721e-01
8.09090909090818e+07	-4.61410048746961e-01,8.83654761802014e-01
8.09150915091418e+07	-4.61132681258000e-01,8.83797924524200e-01
8.09210921092018e+07	-4.60855268898078e-01,8.83941000221154e-01
8.09270927092618e+07	-4.60577811694448e-01,8.84083988878878e-01
8.09330933093219e+07	-4.60300309674279e-01,8.84226890483276e-01
8.09390939093819e+07	-4.60022762864839e-01,8.84369705020449e-01
8.09450945094419e+07	-4.59745171293505e-01,8.84512432476286e-01
8.09510951095019e+07	-4.59467534987412e-01,8.84655072836834e-01
8.09570957095619e+07	-4.59189853973935e-01,8.84797626088067e-01
8.09630963096219e+07	-4.58912128280345e-01,8.84940092216051e-01
8.09690969096819e+07	-4.58634357933831e-01,8.85082471206710e-01
8.09750975097419e+07	-4.58356542961767e-01,8.85224763046189e-01
8.09810981098019e+07	-4.58078683391451e-01,8.85366967720476e-01
8.09870987098619e+07	-4.57800779250110e-01,8.85509085215608e-01
8.09930993099219e+07	-4.57522830565127e-01,8.85651115517671e-01
8.09990999099819e+07	-4.57244837363716e-01,8.85793058612756e-01
8.10051005100419e+07	-4.56966799673275e-01,8.85934914486838e-01
8.10111011101019e+07	-4.56688717521074e-01,8.86076683126065e-01
8.10171017101619e+07	-4.56410590934417e-01,8.86218364516554e-01
8.10231023102219e+07	-4.56132419940645e-01,8.86359958644377e-01
8.10291029102819e+07	-4.55854204567116e-01,8.86501465495630e-01
8.10351035103419e+07	-4.55575944841110e-01,8.86642885056429e-01
8.10411041104019e+07	-4.55297640789979e-01,8.86784217312916e-01
8.10471047104619e+07	-4.55019292441057e-01,8.86925462251190e-01
8.10531053105219e+07	-4.54740899821687e-01,8.87066619857483e-01
8.10591059105819e+07	-4.54462462959243e-01,8.87207690117859e-01
8.10651065106419e+07	-4.54183981881066e-01,8.87348673018496e-01
8.10711071107019e+07	-4.53905456614505e-01,8.87489568545576e-01
8.10771077107619e+07	-4.53626887186924e-01,8.87630376685272e-01
8.10831083108219e+07	-4.53348273625685e-01,8.87771097423779e-01
8.10891089108819e+07	-4.53069615958142e-01,8.87911730747264e-01
8.10951095109419e+07	-4.52790914211739e-01,8.88052276641950e-01
8.11011101110019e+07	-4.52512168413801e-01,8.88192735094052e-01
8.11071107110619e+07	-4.52233378591707e-01,8.88333106089747e-01
8.11131113111219e+07	-4.51954544772815e-01,8.88473389615315e-01
8.11191119111819e+07	-4.51675666984568e-01,8.88613585656991e-01
8.11251125112419e+07	-4.51396745254352e-01,8.88753694200950e-01
8.11311131113019e+07	-4.51117779609576e-01,8.88893715233561e-01
8.11371137113619e+07	-4.50838770077648e-01,8.89033648740993e-01
8.11431143114219e+07	-4.50559716685907e-01,8.89173494709548e-01
8.11491149114819e+07	-4.50280619461907e-01,8.89313253125482e-01
8.11551155115419e+07	-4.50001478432867e-01,8.89452923975114e-01
8.11611161116019e+07	-4.49722293626363e-01,8.89592507244740e-01
8.11671167116619e+07	-4.49443065069768e-01,8.89732002920627e-01
8.11731173117219e+07	-4.49163792790565e-01,8.89871410989167e-01
8.11791179117819e+07	-4.48884476816115e-01,8.90010731436587e-01
8.11851185118419e+07	-4.48605117173857e-01,8.90149964249268e-01
8.11911191119019e+07	-4.48325713891310e-01,8.90289109413548e-01
8.11971197119619e+07	-4.48046266995837e-01,8.90428166915740e-01
8.12031203120219e+07	-4.47766776514935e-01,8.90567136742254e-01
8.12091209120819e+07	-4.47487242476034e-01,8.90706018879455e-01
8.12151215121419e+07	-4.47207664906659e-01,8.90844813313651e-01
8.12211221122019e+07	-4.46928043834160e-01,8.90983520031282e-01
8.12271227122619e+07	-4.46648379286140e-01,8.91122139018693e-01
8.12331233123219e+07	-4.46368671289961e-01,8.91260670262332e-01
8.12391239123819e+07	-4.46088919873133e-01,8.91399113748554e-01
8.12451245124419e+07	-4.45809125063155e-01,8.91537469463828e-01
8.12511251125019e+07	-4.45529286887518e-01,8.91675737394533e-01
8.12571257125619e+07	-4.45249405373670e-01,8.91813917527164e-01
8.12631263126219e+07	-4.44969480549119e-01,8.91952009848098e-01
8.12691269126819e+07	-4.44689512441412e-01,8.92090014343836e-01
8.12751275127419e+07	-4.44409501078013e-01,8.92227931000771e-01
8.12811281128019e+07	-4.44129446486424e-01,8.92365759805420e-01
8.12871287128619e+07	-4.43849348694132e-01,8.92503500744255e-01
8.12931293129219e+07	-4.43569207728718e-01,8.92641153803782e-01
8.12991299129819e+07	-4.43289023617641e-01,8.92778718970460e-01
8.13051305130419e+07	-4.43008796388465e-01,8.92916196230773e-01
8.13111311131019e+07	-4.42728526068690e-01,8.93053585571275e-01
8.13171317131619e+07	-4.42448212685882e-01,8.93190886978429e-01
8.13231323132219e+07	-4.42167856267543e-01,8.93328100438859e-01
8.13291329132819e+07	-4.41887456841210e-01,8.93465225938980e-01
8.13351335133419e+07	-4.41607014434443e-01,8.93602263465441e-01
8.13411341134019e+07	-4.41326529074820e-01,8.93739213004743e-01
8.13471347134619e+07	-4.41046000789808e-01,8.93876074543464e-01
8.13531353135219e+07	-4.40765429607055e-01,8.94012848068153e-01
8.13591359135819e+07	-4.40484815554100e-01,8.94149533565426e-01
8.13651365136419e+07	-4.40204158658463e-01,8.94286131021816e-01
8.13711371137019e+07	-4.39923458947719e-01,8.94422640423993e-01
8.13771377137619e+07	-4.39642716449528e-01,8.94559061758513e-01
8.13831383138219e+07	-4.39361931191403e-01,8.94695395011967e-01
8.13891389138819e+07	-4.39081103200922e-01,8.94831640171022e-01
8.13951395139419e+07	-4.38800232505664e-01,8.94967797222321e-01
8.14011401140019e+07	-4.38519319133261e-01,8.95103866152439e-01
8.14071407140619e+07	-4.38238363111245e-01,8.95239846948080e-01
8.14131413141219e+07	-4.37957364467323e-01,8.95375739595900e-01
8.14191419141819e+07	-4.37676323228968e-01,8.95511544082558e-01
8.14251425142419e+07	-4.37395239423911e-01,8.95647260394656e-01
8.14311431143019e+07	-4.37114113079600e-01,8.95782888518973e-01
8.14371437143619e+07	-4.36832944223783e-01,8.95918428442150e-01
8.14431443144219e+07	-4.36551732884091e-01,8.96053880150916e-01
8.14491449144819e+07	-4.36270479088082e-01,8.96189243631958e-01
8.14551455145419e+07	-4.35989182863405e-01,8.96324518872000e-01
8.14611461146019e+07	-4.35707844237656e-01,8.96459705857782e-01
8.14671467146619e+07	-4.35426463238582e-01,8.96594804575989e-01
8.14731473147219e+07	-4.35145039893693e-01,8.96729815013403e-01
8.14791479147819e+07	-4.34863574230748e-01,8.96864737156802e-01
8.14851485148419e+07	-4.34582066277277e-01,8.96999570992885e-01
8.14911491149019e+07	-4.34300516061029e-01,8.97134316508434e-01
8.14971497149619e+07	-4.34018923609621e-01,8.97268973690292e-01
8.15031503150219e+07	-4.33737288950701e-01,8.97403542525137e-01
8.15091509150819e+07	-4.33455612111940e-01,8.97538022999839e-01
8.15151515151419e+07	-4.33173893121092e-01,8.97672415101192e-01
8.15211521152020e+07	-4.32892132005661e-01,8.97806718815985e-01
8.15271527152620e+07	-4.32610328793485e-01,8.97940934131075e-01
8.15331533153220e+07	-4.32328483512166e-01,8.98075061033251e-01
8.15391539153820e+07	-4.32046596189411e-01,8.98209099509360e-01
8.15451545154420e+07	-4.31764666852929e-01,8.98343049546257e-01
8.15511551155020e+07	-4.31482695530344e-01,8.98476911130783e-01
8.15571557155620e+07	-4.31200682249454e-01,8.98610684249811e-01
8.15631563156220e+07	-4.30918627037831e-01,8.98744368890213e-01
8.15691569156820e+07	-4.30636529923326e-01,8.98877965038887e-01
8.15751575157420e+07	-4.30354390933547e-01,8.99011472682721e-01
8.15811581158020e+07	-4.30072210096248e-01,8.99144891808591e-01
8.15871587158620e+07	-4.29789987439131e-01,8.99278222403387e-01
8.15931593159220e+07	-4.29507722989972e-01,8.99411464454067e-01
8.15991599159820e+07	-4.29225416776441e-01,8.99544617947561e-01
8.16051605160420e+07	-4.28943068826272e-01,8.99677682870714e-01
8.16111611161020e+07	-4.28660679167225e-01,8.99810659210551e-01
8.16171617161620e+07	-4.28378247827006e-01,8.99943546954033e-01
8.16231623162220e+07	-4.28095774833400e-01,9.00076346088096e-01
8.16291629162820e+07	-4.27813260214147e-01,9.00209056599634e-01
8.16351635163420e+07	-4.27530703996924e-01,9.00341678475737e-01
8.16411641164020e+07	-4.27248106209582e-01,9.00474211703328e-01
8.16471647164620e+07	-4.26965466879862e-01,9.00606656269382e-01
8.16531653165220e+07	-4.26682786035478e-01,9.00739012160982e-01
8.16591659165820e+07	-4.26400063704270e-01,9.00871279365066e-01
8.16651665166420e+07	-4.26117299913926e-01,9.01003457868658e-01
8.16711671167020e+07	-4.25834494692303e-01,9.01135547658825e-01
8.16771677167620e+07	-4.25551648067087e-01,9.01267548722544e-01
8.16831683168220e+07	-4.25268760066191e-01,9.01399461046948e-01
8.16891689168820e+07	-4.24985830717275e-01,9.01531284618999e-01
8.16951695169420e+07	-4.24702860048234e-01,9.01663019425807e-01
8.17011701170020e+07	-4.24419848086744e-01,9.01794665454461e-01
8.17071707170620e+07	-4.24136794860712e-01,9.01926222692003e-01
8.17131713171220e+07	-4.23853700397897e-01,9.02057691125507e-01
