Freq.	-V(reflectedwaveover20)/V(minusincidentwaveover20)
8.10201020102017e+08	-1.56616255095549e-02,-9.94594068945094e-01
8.10241024102417e+08	-1.77452117752788e-02,-9.94569547392717e-01
8.10281028102817e+08	-1.98287420476986e-02,-9.94540660702306e-01
8.10321032103217e+08	-2.19122071800877e-02,-9.94507409000934e-01
8.10361036103617e+08	-2.39955980258676e-02,-9.94469792434985e-01
8.10401040104017e+08	-2.60789054389435e-02,-9.94427811169871e-01
8.10441044104417e+08	-2.81621202734345e-02,-9.94381465390303e-01
8.10481048104817e+08	-3.02452333839817e-02,-9.94330755300085e-01
8.10521052105217e+08	-3.23282356255958e-02,-9.94275681122228e-01
8.10561056105618e+08	-3.44111178538736e-02,-9.94216243098868e-01
8.10601060106018e+08	-3.64938709248293e-02,-9.94152441491376e-01
8.10641064106418e+08	-3.85764856951204e-02,-9.94084276580249e-01
8.10681068106818e+08	-4.06589530219963e-02,-9.94011748665134e-01
8.10721072107218e+08	-4.27412637633510e-02,-9.93934858064883e-01
8.10761076107618e+08	-4.48234087777457e-02,-9.93853605117500e-01
8.10801080108018e+08	-4.69053789245141e-02,-9.93767990180154e-01
8.10841084108418e+08	-4.89871650637255e-02,-9.93678013629157e-01
8.10881088108818e+08	-5.10687580563182e-02,-9.93583675859962e-01
8.10921092109218e+08	-5.31501487639839e-02,-9.93484977287248e-01
8.10961096109618e+08	-5.52313280493872e-02,-9.93381918344785e-01
8.11001100110018e+08	-5.73122867760980e-02,-9.93274499485516e-01
8.11041104110418e+08	-5.93930158086703e-02,-9.93162721181529e-01
8.11081108110818e+08	-6.14735060125974e-02,-9.93046583924116e-01
8.11121112111218e+08	-6.35537482545620e-02,-9.92926088223601e-01
8.11161116111619e+08	-6.56337334021743e-02,-9.92801234609585e-01
8.11201120112019e+08	-6.77134523243310e-02,-9.92672023630704e-01
8.11241124112419e+08	-6.97928958909887e-02,-9.92538455854798e-01
8.11281128112819e+08	-7.18720549733678e-02,-9.92400531868829e-01
8.11321132113219e+08	-7.39509204439299e-02,-9.92258252278875e-01
8.11361136113619e+08	-7.60294831764295e-02,-9.92111617710176e-01
8.11401140114019e+08	-7.81077340459581e-02,-9.91960628807058e-01
8.11441144114419e+08	-8.01856639289887e-02,-9.91805286233017e-01
8.11481148114819e+08	-8.22632637033699e-02,-9.91645590670662e-01
8.11521152115219e+08	-8.43405242484443e-02,-9.91481542821714e-01
8.11561156115619e+08	-8.64174364450076e-02,-9.91313143407027e-01
8.11601160116019e+08	-8.84939911754323e-02,-9.91140393166540e-01
8.11641164116419e+08	-9.05701793236353e-02,-9.90963292859333e-01
8.11681168116819e+08	-9.26459917751710e-02,-9.90781843263571e-01
8.11721172117219e+08	-9.47214194172122e-02,-9.90596045176537e-01
8.11761176117620e+08	-9.67964531386750e-02,-9.90405899414597e-01
8.11801180118020e+08	-9.88710838301238e-02,-9.90211406813265e-01
8.11841184118420e+08	-1.00945302384029e-01,-9.90012568227056e-01
