Machine Module SVA1032X
Trace Name,Trace A
1.265511e+08,-2.645399e+00
1.267515e+08,-2.762075e+00
1.269519e+08,-2.662224e+00
1.271523e+08,-2.615781e+00
1.273527e+08,-2.658019e+00
1.275531e+08,-2.666226e+00
1.277535e+08,-2.723124e+00
1.279539e+08,-2.728816e+00
1.281543e+08,-2.678395e+00
1.283547e+08,-2.580440e+00
1.285551e+08,-2.637812e+00
1.287555e+08,-2.654077e+00
1.289559e+08,-2.652536e+00
1.291563e+08,-2.627391e+00
1.293567e+08,-2.617130e+00
1.295571e+08,-2.667756e+00
1.297575e+08,-2.646176e+00
1.299579e+08,-2.603269e+00
1.301583e+08,-2.570517e+00
1.303587e+08,-2.594871e+00
1.305591e+08,-2.562252e+00
1.307595e+08,-2.516132e+00
1.309599e+08,-2.637596e+00
1.311603e+08,-2.492081e+00
1.313607e+08,-2.523704e+00
1.315611e+08,-2.564007e+00
1.317615e+08,-2.601892e+00
1.319619e+08,-2.496660e+00
1.321623e+08,-2.462272e+00
1.323627e+08,-2.539617e+00
1.325631e+08,-2.556372e+00
1.327635e+08,-2.524368e+00
1.329639e+08,-2.542231e+00
1.331643e+08,-2.523100e+00
1.333647e+08,-2.536931e+00
1.335651e+08,-2.524856e+00
1.337655e+08,-2.453509e+00
1.339659e+08,-2.485254e+00
1.341663e+08,-2.474453e+00
1.343667e+08,-2.498091e+00
1.345671e+08,-2.438693e+00
1.347675e+08,-2.478175e+00
1.349679e+08,-2.393516e+00
1.351683e+08,-2.438402e+00
1.353687e+08,-2.433600e+00
1.355691e+08,-2.424839e+00
1.357695e+08,-2.424722e+00
1.359699e+08,-2.408332e+00
1.361703e+08,-2.392011e+00
1.363707e+08,-2.407699e+00
1.365711e+08,-2.378961e+00
1.367715e+08,-2.400005e+00
1.369719e+08,-2.411323e+00
1.371723e+08,-2.421668e+00
1.373727e+08,-2.398860e+00
1.375731e+08,-2.371296e+00
1.377735e+08,-2.412724e+00
1.379739e+08,-2.373682e+00
1.381743e+08,-2.399185e+00
1.383747e+08,-2.394334e+00
1.385752e+08,-2.356451e+00
1.387756e+08,-2.392106e+00
1.389760e+08,-2.390522e+00
1.391764e+08,-2.360157e+00
1.393768e+08,-2.354059e+00
1.395772e+08,-2.306748e+00
1.397776e+08,-2.294534e+00
1.399780e+08,-2.287695e+00
1.401784e+08,-2.339096e+00
1.403788e+08,-2.311947e+00
1.405792e+08,-2.313768e+00
1.407796e+08,-2.362030e+00
1.409800e+08,-2.250513e+00
1.411804e+08,-2.328137e+00
1.413808e+08,-2.309136e+00
1.415812e+08,-2.273372e+00
1.417816e+08,-2.349040e+00
1.419820e+08,-2.288861e+00
1.421824e+08,-2.269014e+00
1.423828e+08,-2.282711e+00
1.425832e+08,-2.267543e+00
1.427836e+08,-2.311177e+00
1.429840e+08,-2.240071e+00
1.431844e+08,-2.258560e+00
1.433848e+08,-2.280875e+00
1.435852e+08,-2.234638e+00
1.437856e+08,-2.229466e+00
1.439860e+08,-2.216443e+00
1.441864e+08,-2.227100e+00
1.443868e+08,-2.258985e+00
1.445872e+08,-2.228192e+00
1.447876e+08,-2.218907e+00
1.449880e+08,-2.227191e+00
1.451884e+08,-2.187708e+00
1.453888e+08,-2.184768e+00
1.455892e+08,-2.277796e+00
1.457896e+08,-2.231037e+00
1.459900e+08,-2.211218e+00
1.461904e+08,-2.208308e+00
1.463908e+08,-2.230688e+00
1.465912e+08,-2.215594e+00
1.467916e+08,-2.169786e+00
1.469920e+08,-2.177897e+00
1.471924e+08,-2.225563e+00
1.473928e+08,-2.209539e+00
1.475932e+08,-2.184146e+00
1.477936e+08,-2.177221e+00
1.479940e+08,-2.179279e+00
1.481944e+08,-2.219068e+00
1.483948e+08,-2.167792e+00
1.485952e+08,-2.196611e+00
1.487956e+08,-2.181495e+00
1.489960e+08,-2.164013e+00
1.491964e+08,-2.210714e+00
1.493968e+08,-2.178543e+00
1.495972e+08,-2.151135e+00
1.497976e+08,-2.165579e+00
1.499980e+08,-2.134082e+00
1.501984e+08,-2.178870e+00
1.503988e+08,-2.134785e+00
1.505992e+08,-2.143034e+00
1.507996e+08,-2.120272e+00
1.510000e+08,-2.184970e+00
