Freq.	S11(v1)	S21(v1)
6.15315315315312e+07	-2.21928004427591e-01,-3.26593448066587e-02	7.41053119965510e-02,-9.41112577859745e-01
6.16216216216213e+07	-2.20921515254034e-01,-3.20212542982347e-02	7.17028599462333e-02,-9.41489304229313e-01
6.17117117117113e+07	-2.19906523150647e-01,-3.13871432928897e-02	6.92949025643778e-02,-9.41860345858601e-01
6.18018018018014e+07	-2.18883020010056e-01,-3.07570770146393e-02	6.68814298933608e-02,-9.42225649150024e-01
6.18918918918915e+07	-2.17850998094850e-01,-3.01311211267570e-02	6.44624323253407e-02,-9.42585160041970e-01
6.19819819819816e+07	-2.16810450044429e-01,-2.95093417324658e-02	6.20379006092634e-02,-9.42938824008425e-01
6.20720720720717e+07	-2.15761368881986e-01,-2.88918053754032e-02	5.96078258578048e-02,-9.43286586058708e-01
6.21621621621618e+07	-2.14703748021535e-01,-2.82785790400940e-02	5.71721995544476e-02,-9.43628390737245e-01
6.22522522522519e+07	-2.13637581274994e-01,-2.76697301524021e-02	5.47310135606762e-02,-9.43964182123424e-01
6.23423423423420e+07	-2.12562862859381e-01,-2.70653265798035e-02	5.22842601231466e-02,-9.44293903831522e-01
6.24324324324320e+07	-2.11479587404052e-01,-2.64654366316805e-02	4.98319318810114e-02,-9.44617499010716e-01
6.25225225225221e+07	-2.10387749958036e-01,-2.58701290594341e-02	4.73740218732260e-02,-9.44934910345155e-01
6.26126126126122e+07	-2.09287345997443e-01,-2.52794730566106e-02	4.49105235460013e-02,-9.45246080054133e-01
6.27027027027023e+07	-2.08178371432919e-01,-2.46935382589472e-02	4.24414307603269e-02,-9.45550949892319e-01
6.27927927927924e+07	-2.07060822617210e-01,-2.41123947441904e-02	3.99667377994426e-02,-9.45849461150082e-01
6.28828828828825e+07	-2.05934696352786e-01,-2.35361130320594e-02	3.74864393765692e-02,-9.46141554653908e-01
6.29729729729726e+07	-2.04799989899518e-01,-2.29647640839425e-02	3.50005306425610e-02,-9.46427170766877e-01
6.30630630630627e+07	-2.03656700982479e-01,-2.23984193025520e-02	3.25090071936563e-02,-9.46706249389267e-01
6.31531531531528e+07	-2.02504827799747e-01,-2.18371505315326e-02	3.00118650793473e-02,-9.46978729959200e-01
6.32432432432428e+07	-2.01344369030358e-01,-2.12810300549091e-02	2.75091008102467e-02,-9.47244551453426e-01
6.33333333333329e+07	-2.00175323842259e-01,-2.07301305965272e-02	2.50007113661011e-02,-9.47503652388171e-01
6.34234234234230e+07	-1.98997691900392e-01,-2.01845253192905e-02	2.24866942037806e-02,-9.47755970820094e-01
6.35135135135131e+07	-1.97811473374803e-01,-1.96442878243821e-02	1.99670472654024e-02,-9.48001444347325e-01
6.36036036036032e+07	-1.96616668948848e-01,-1.91094921503679e-02	1.74417689865064e-02,-9.48240010110628e-01
6.36936936936933e+07	-1.95413279827470e-01,-1.85802127721532e-02	1.49108583042595e-02,-9.48471604794649e-01
6.37837837837834e+07	-1.94201307745530e-01,-1.80565245999066e-02	1.23743146657808e-02,-9.48696164629266e-01
6.38738738738735e+07	-1.92980754976213e-01,-1.75385029777888e-02	9.83213803646151e-03,-9.48913625391048e-01
6.39639639639636e+07	-1.91751624339515e-01,-1.70262236826686e-02	7.28432890842456e-03,-9.49123922404831e-01
6.40540540540536e+07	-1.90513919210770e-01,-1.65197629226641e-02	4.73088830899574e-03,-9.49326990545386e-01
6.41441441441437e+07	-1.89267643529273e-01,-1.60191973355972e-02	2.17181780925642e-03,-9.49522764239211e-01
6.42342342342338e+07	-1.88012801806954e-01,-1.55246039872870e-02	-3.92880467378756e-04,-9.49711177466432e-01
6.43243243243239e+07	-1.86749399137113e-01,-1.50360603698249e-02	-2.96320383644389e-03,-9.49892163762823e-01
6.44144144144140e+07	-1.85477441203234e-01,-1.45536443995826e-02	-5.53914904376816e-03,-9.50065656221942e-01
6.45045045045041e+07	-1.84196934287848e-01,-1.40774344152775e-02	-8.12071225660860e-03,-9.50231587497383e-01
6.45945945945942e+07	-1.82907885281466e-01,-1.36075091757252e-02	-1.07078890548917e-02,-9.50389889805159e-01
6.46846846846843e+07	-1.81610301691576e-01,-1.31439478576398e-02	-1.33006744222465e-02,-9.50540494926204e-01
6.47747747747744e+07	-1.80304191651682e-01,-1.26868300531691e-02	-1.58990627371008e-02,-9.50683334208994e-01
6.48648648648644e+07	-1.78989563930439e-01,-1.22362357673877e-02	-1.85030477636478e-02,-9.50818338572319e-01
6.49549549549545e+07	-1.77666427940802e-01,-1.17922454155924e-02	-2.11126226428124e-02,-9.50945438508160e-01
6.50450450450446e+07	-1.76334793749265e-01,-1.13549398205213e-02	-2.37277798831180e-02,-9.51064564084713e-01
6.51351351351347e+07	-1.74994672085140e-01,-1.09244002093826e-02	-2.63485113515482e-02,-9.51175644949549e-01
6.52252252252248e+07	-1.73646074349896e-01,-1.05007082108039e-02	-2.89748082643041e-02,-9.51278610332903e-01
6.53153153153149e+07	-1.72289012626550e-01,-1.00839458515550e-02	-3.16066611775913e-02,-9.51373389051115e-01
6.54054054054050e+07	-1.70923499689101e-01,-9.67419555321393e-03	-3.42440599782794e-02,-9.51459909510198e-01
6.54954954954951e+07	-1.69549549012029e-01,-9.27154012862400e-03	-3.68869938745740e-02,-9.51538099709560e-01
6.55855855855851e+07	-1.68167174779843e-01,-8.87606277821174e-03	-3.95354513866358e-02,-9.51607887245878e-01
6.56756756756752e+07	-1.66776391896654e-01,-8.48784708622165e-03	-4.21894203370959e-02,-9.51669199317104e-01
6.57657657657653e+07	-1.65377215995805e-01,-8.10697701665452e-03	-4.48488878416609e-02,-9.51721962726627e-01
6.58558558558554e+07	-1.63969663449570e-01,-7.73353690920364e-03	-4.75138402995372e-02,-9.51766103887604e-01
6.59459459459455e+07	-1.62553751378845e-01,-7.36761147494262e-03	-5.01842633839029e-02,-9.51801548827424e-01
6.60360360360356e+07	-1.61129497662925e-01,-7.00928579186169e-03	-5.28601420323351e-02,-9.51828223192344e-01
6.61261261261257e+07	-1.59696920949298e-01,-6.65864530024807e-03	-5.55414604371946e-02,-9.51846052252282e-01
6.62162162162158e+07	-1.58256040663466e-01,-6.31577579790460e-03	-5.82282020359821e-02,-9.51854960905761e-01
6.63063063063059e+07	-1.56806877018828e-01,-5.98076343525547e-03	-6.09203495016104e-02,-9.51854873685042e-01
6.63963963963959e+07	-1.55349451026566e-01,-5.65369471013990e-03	-6.36178847327772e-02,-9.51845714761391e-01
6.64864864864860e+07	-1.53883784505581e-01,-5.33465646257451e-03	-6.63207888441899e-02,-9.51827407950543e-01
6.65765765765761e+07	-1.52409900092448e-01,-5.02373586926565e-03	-6.90290421568296e-02,-9.51799876718321e-01
6.66666666666662e+07	-1.50927821251402e-01,-4.72102043795292e-03	-7.17426241881913e-02,-9.51763044186439e-01
6.67567567567563e+07	-1.49437572284341e-01,-4.42659800161391e-03	-7.44615136424659e-02,-9.51716833138467e-01
6.68468468468464e+07	-1.47939178340849e-01,-4.14055671242899e-03	-7.71856884007607e-02,-9.51661166025981e-01
6.69369369369365e+07	-1.46432665428249e-01,-3.86298503561394e-03	-7.99151255112583e-02,-9.51595964974897e-01
6.70270270270266e+07	-1.44918060421663e-01,-3.59397174300552e-03	-8.26498011794194e-02,-9.51521151791983e-01
6.71171171171167e+07	-1.43395391074077e-01,-3.33360590654849e-03	-8.53896907580959e-02,-9.51436647971546e-01
6.72072072072068e+07	-1.41864686026436e-01,-3.08197689146633e-03	-8.81347687377496e-02,-9.51342374702320e-01
6.72972972972969e+07	-1.40325974817737e-01,-2.83917434936215e-03	-9.08850087365612e-02,-9.51238252874540e-01
6.73873873873869e+07	-1.38779287895123e-01,-2.60528821106465e-03	-9.36403834905856e-02,-9.51124203087193e-01
6.74774774774770e+07	-1.37224656623975e-01,-2.38040867926503e-03	-9.64008648439276e-02,-9.51000145655470e-01
6.75675675675671e+07	-1.35662113298034e-01,-2.16462622100369e-03	-9.91664237388712e-02,-9.50866000618426e-01
6.76576576576572e+07	-1.34091691149469e-01,-1.95803155986179e-03	-1.01937030206108e-01,-9.50721687746809e-01
6.77477477477473e+07	-1.32513424358988e-01,-1.76071566808864e-03	-1.04712653354844e-01,-9.50567126551111e-01
6.78378378378374e+07	-1.30927348065900e-01,-1.57276975838008e-03	-1.07493261363060e-01,-9.50402236289801e-01
6.79279279279275e+07	-1.29333498378190e-01,-1.39428527553995e-03	-1.10278821467693e-01,-9.50226935977782e-01
6.80180180180176e+07	-1.27731912382566e-01,-1.22535388793327e-03	-1.13069299954851e-01,-9.50041144395032e-01
6.81081081081077e+07	-1.26122628154477e-01,-1.06606747861465e-03	-1.15864662150146e-01,-9.49844780095460e-01
6.81981981981978e+07	-1.24505684768130e-01,-9.16518136437561e-04	-1.18664872408884e-01,-9.49637761415969e-01
6.82882882882879e+07	-1.22881122306461e-01,-7.76798146730900e-04	-1.21469894106472e-01,-9.49420006485733e-01
6.83783783783780e+07	-1.21248981871083e-01,-6.46999981936985e-04	-1.24279689628714e-01,-9.49191433235677e-01
6.84684684684681e+07	-1.19609305592193e-01,-5.27216291922011e-04	-1.27094220362225e-01,-9.48951959408175e-01
6.85585585585582e+07	-1.17962136638450e-01,-4.17539894087299e-04	-1.29913446684884e-01,-9.48701502566967e-01
6.86486486486483e+07	-1.16307519226806e-01,-3.18063763311283e-04	-1.32737327956270e-01,-9.48439980107281e-01
6.87387387387384e+07	-1.14645498632284e-01,-2.28881021576838e-04	-1.35565822508241e-01,-9.48167309266185e-01
6.88288288288285e+07	-1.12976121197727e-01,-1.50084927462879e-04	-1.38398887635474e-01,-9.47883407133156e-01
6.89189189189186e+07	-1.11299434343461e-01,-8.17688653134974e-05	-1.41236479586158e-01,-9.47588190660864e-01
6.90090090090087e+07	-1.09615486576919e-01,-2.40263342503044e-05	-1.44078553552676e-01,-9.47281576676176e-01
6.90990990990988e+07	-1.07924327502217e-01,2.30490630315772e-05	-1.46925063662343e-01,-9.46963481891407e-01
6.91891891891889e+07	-1.06226007829635e-01,5.93636317944568e-05	-1.49775962968298e-01,-9.46633822915772e-01
6.92792792792790e+07	-1.04520579385010e-01,8.48235969825861e-05	-1.52631203440440e-01,-9.46292516267053e-01
6.93693693693691e+07	-1.02808095119139e-01,9.93351150565536e-05	-1.55490735956318e-01,-9.45939478383551e-01
6.94594594594592e+07	-1.01088609116984e-01,1.02804286310654e-04	-1.58354510292342e-01,-9.45574625636190e-01
6.95495495495493e+07	-9.93621766068888e-02,9.51371671856771e-05	-1.61222475114849e-01,-9.45197874340919e-01
6.96396396396393e+07	-9.76288539696445e-02,7.62397830034733e-05	-1.64094577971441e-01,-9.44809140771291e-01
6.97297297297294e+07	-9.58886987474902e-02,4.60181408099003e-05	-1.66970765282291e-01,-9.44408341171309e-01
6.98198198198195e+07	-9.41417696530097e-02,4.37824253757269e-06	-1.69850982331628e-01,-9.43995391768490e-01
6.99099099099096e+07	-9.23881265779186e-02,-4.87739016314936e-05	-1.72735173259290e-01,-9.43570208787171e-01
6.99999999999997e+07	-9.06278306017398e-02,-1.13532259620519e-04	-1.75623281052427e-01,-9.43132708462031e-01
7.00900900900898e+07	-8.88609440003688e-02,-1.89990763613146e-04	-1.78515247537279e-01,-9.42682807051864e-01
7.01801801801799e+07	-8.70875302545154e-02,-2.78243295911862e-04	-1.81411013371129e-01,-9.42220420853583e-01
7.02702702702700e+07	-8.53076540580373e-02,-3.78383674666194e-04	-1.84310518034270e-01,-9.41745466216458e-01
7.03603603603601e+07	-8.35213813261022e-02,-4.90505639161420e-04	-1.87213699822298e-01,-9.41257859556584e-01
7.04504504504502e+07	-8.17287792032646e-02,-6.14702835064873e-04	-1.90120495838342e-01,-9.40757517371597e-01
7.05405405405403e+07	-7.99299160713660e-02,-7.51068799322796e-04	-1.93030841985535e-01,-9.40244356255612e-01
7.06306306306304e+07	-7.81248615572997e-02,-8.99696944792583e-04	-1.95944672959667e-01,-9.39718292914412e-01
7.07207207207205e+07	-7.63136865406195e-02,-1.06068054469249e-03	-1.98861922241911e-01,-9.39179244180852e-01
7.08108108108106e+07	-7.44964631610053e-02,-1.23411271678930e-03	-2.01782522091739e-01,-9.38627127030528e-01
7.09009009009007e+07	-7.26732648255364e-02,-1.42008640730479e-03	-2.04706403540032e-01,-9.38061858597646e-01
7.09909909909908e+07	-7.08441662158199e-02,-1.61869437461293e-03	-2.07633496382327e-01,-9.37483356191155e-01
7.10810810810809e+07	-6.90092432949427e-02,-1.83002917271124e-03	-2.10563729172227e-01,-9.36891537311105e-01
7.11711711711710e+07	-6.71685733142149e-02,-2.05418313436234e-03	-2.13497029215065e-01,-9.36286319665225e-01
7.12612612612611e+07	-6.53222348197711e-02,-2.29124835413391e-03	-2.16433322561633e-01,-9.35667621185762e-01
7.13513513513512e+07	-6.34703076589305e-02,-2.54131667102236e-03	-2.19372534002260e-01,-9.35035360046524e-01
7.14414414414413e+07	-6.16128729863872e-02,-2.80447965099356e-03	-2.22314587060946e-01,-9.34389454680165e-01
7.15315315315314e+07	-5.97500132701999e-02,-3.08082856920383e-03	-2.25259403989771e-01,-9.33729823795715e-01
7.16216216216215e+07	-5.78818122975358e-02,-3.37045439196881e-03	-2.28206905763534e-01,-9.33056386396304e-01
7.17117117117116e+07	-5.60083551802395e-02,-3.67344775855100e-03	-2.31157012074551e-01,-9.32369061797150e-01
7.18018018018017e+07	-5.41297283601523e-02,-3.98989896268209e-03	-2.34109641327700e-01,-9.31667769643754e-01
7.18918918918917e+07	-5.22460196141894e-02,-4.31989793381865e-03	-2.37064710635740e-01,-9.30952429930306e-01
7.19819819819818e+07	-5.03573180592246e-02,-4.66353421823018e-03	-2.40022135814784e-01,-9.30222963018352e-01
7.20720720720719e+07	-4.84637141566712e-02,-5.02089695978453e-03	-2.42981831380103e-01,-9.29479289655632e-01
7.21621621621620e+07	-4.65652997168926e-02,-5.39207488061638e-03	-2.45943710542046e-01,-9.28721330995191e-01
7.22522522522521e+07	-4.46621679032591e-02,-5.77715626138736e-03	-2.48907685202411e-01,-9.27949008614648e-01
7.23423423423422e+07	-4.27544132360337e-02,-6.17622892152520e-03	-2.51873665950872e-01,-9.27162244535725e-01
7.24324324324323e+07	-4.08421315959384e-02,-6.58938019910515e-03	-2.54841562061792e-01,-9.26360961243968e-01
7.25225225225224e+07	-3.89254202274401e-02,-7.01669693053292e-03	-2.57811281491310e-01,-9.25545081708666e-01
7.26126126126125e+07	-3.70043777418011e-02,-7.45826543006645e-03	-2.60782730874636e-01,-9.24714529403000e-01
7.27027027027026e+07	-3.50791041197913e-02,-7.91417146907913e-03	-2.63755815523682e-01,-9.23869228324376e-01
7.27927927927927e+07	-3.31497007141320e-02,-8.38450025510168e-03	-2.66730439424995e-01,-9.23009103014961e-01
7.28828828828828e+07	-3.12162702516393e-02,-8.86933641070509e-03	-2.69706505237938e-01,-9.22134078582425e-01
7.29729729729729e+07	-2.92789168350305e-02,-9.36876395212299e-03	-2.72683914293237e-01,-9.21244080720847e-01
7.30630630630630e+07	-2.73377459444728e-02,-9.88286626773610e-03	-2.75662566591765e-01,-9.20339035731857e-01
7.31531531531531e+07	-2.53928644387516e-02,-1.04117260963038e-02	-2.78642360803718e-01,-9.19418870545916e-01
7.32432432432432e+07	-2.34443805561415e-02,-1.09554255050254e-02	-2.81623194268072e-01,-9.18483512743803e-01
7.33333333333333e+07	-2.14924039149451e-02,-1.15140458674317e-02	-2.84604962992361e-01,-9.17532890578273e-01
7.34234234234234e+07	-1.95370455136831e-02,-1.20876678410757e-02	-2.87587561652812e-01,-9.16566932995888e-01
7.35135135135135e+07	-1.75784177309259e-02,-1.26763713450131e-02	-2.90570883594844e-01,-9.15585569659005e-01
7.36036036036036e+07	-1.56166343248186e-02,-1.32802355372009e-02	-2.93554820833819e-01,-9.14588730967959e-01
7.36936936936937e+07	-1.36518104321729e-02,-1.38993387916019e-02	-2.96539264056289e-01,-9.13576348083354e-01
7.37837837837838e+07	-1.16840625672621e-02,-1.45337586752293e-02	-2.99524102621482e-01,-9.12548352948561e-01
7.38738738738739e+07	-9.71350862020393e-03,-1.51835719249818e-02	-3.02509224563205e-01,-9.11504678312322e-01
7.39639639639640e+07	-7.74026785498649e-03,-1.58488544243487e-02	-3.05494516592107e-01,-9.10445257751524e-01
7.40540540540541e+07	-5.76446090706417e-03,-1.65296811798974e-02	-3.08479864098385e-01,-9.09370025694083e-01
7.41441441441441e+07	-3.78620978064215e-03,-1.72261262977452e-02	-3.11465151154732e-01,-9.08278917441995e-01
7.42342342342342e+07	-1.80563784550902e-03,-1.79382629598130e-02	-3.14450260519780e-01,-9.07171869194493e-01
7.43243243243243e+07	1.77130166561845e-04,-1.86661633999030e-02	-3.17435073641973e-01,-9.06048818071296e-01
7.44144144144144e+07	2.16196816573166e-03,-1.94098988797758e-02	-3.20419470663712e-01,-9.04909702136034e-01
7.45045045045045e+07	4.14874870851278e-03,-2.01695396650158e-02	-3.23403330426020e-01,-9.03754460419716e-01
7.45945945945946e+07	6.13734300257462e-03,-2.09451550008029e-02	-3.26386530473580e-01,-9.02583032944332e-01
7.46846846846847e+07	8.12762091194408e-03,-2.17368130876366e-02	-3.29368947060149e-01,-9.01395360746558e-01
7.47747747747748e+07	1.01194509627294e-02,-2.25445810568575e-02	-3.32350455154509e-01,-9.00191385901486e-01
7.48648648648649e+07	1.21127003491450e-02,-2.33685249462241e-02	-3.35330928446672e-01,-8.98971051546537e-01
7.49549549549550e+07	1.41072349401377e-02,-2.42087096752380e-02	-3.38310239354732e-01,-8.97734301905319e-01
7.50450450450451e+07	1.61029192863231e-02,-2.50651990205556e-02	-3.41288259031956e-01,-8.96481082311655e-01
7.51351351351352e+07	1.80996166274439e-02,-2.59380555912492e-02	-3.44264857374421e-01,-8.95211339233620e-01
7.52252252252253e+07	2.00971889003090e-02,-2.68273408039795e-02	-3.47239903029142e-01,-8.93925020297602e-01
7.53153153153154e+07	2.20954967471190e-02,-2.77331148582340e-02	-3.50213263402512e-01,-8.92622074312464e-01
7.54054054054055e+07	2.40943995243361e-02,-2.86554367114088e-02	-3.53184804669337e-01,-8.91302451293677e-01
7.54954954954956e+07	2.60937553119820e-02,-2.95943640539195e-02	-3.56154391782257e-01,-8.89966102487515e-01
7.55855855855857e+07	2.80934209234229e-02,-3.05499532842858e-02	-3.59121888481646e-01,-8.88612980395249e-01
7.56756756756758e+07	3.00932519156643e-02,-3.15222594841634e-02	-3.62087157306020e-01,-8.87243038797333e-01
7.57657657657659e+07	3.20931026000699e-02,-3.25113363934340e-02	-3.65050059602844e-01,-8.85856232777626e-01
7.58558558558560e+07	3.40928260536539e-02,-3.35172363852385e-02	-3.68010455539903e-01,-8.84452518747537e-01
7.59459459459461e+07	3.60922741307859e-02,-3.45400104410599e-02	-3.70968204117088e-01,-8.83031854470221e-01
7.60360360360362e+07	3.80912974754475e-02,-3.55797081258322e-02	-3.73923163178688e-01,-8.81594199084680e-01
7.61261261261263e+07	4.00897455339773e-02,-3.66363775630513e-02	-3.76875189426197e-01,-8.80139513129855e-01
7.62162162162164e+07	4.20874665683035e-02,-3.77100654099659e-02	-3.79824138431565e-01,-8.78667758568663e-01
7.63063063063065e+07	4.40843076697042e-02,-3.88008168328070e-02	-3.82769864650972e-01,-8.77178898811962e-01
7.63963963963965e+07	4.60801147730696e-02,-3.99086754820818e-02	-3.85712221439094e-01,-8.75672898742452e-01
7.64864864864866e+07	4.80747326716897e-02,-4.10336834679311e-02	-3.88651061063877e-01,-8.74149724738479e-01
7.65765765765767e+07	5.00680050325357e-02,-4.21758813356023e-02	-3.91586234721789e-01,-8.72609344697769e-01
7.66666666666668e+07	5.20597744120477e-02,-4.33353080410159e-02	-3.94517592553558e-01,-8.71051728061062e-01
7.67567567567569e+07	5.40498822725319e-02,-4.45120009263763e-02	-3.97444983660525e-01,-8.69476845835568e-01
7.68468468468470e+07	5.60381689989571e-02,-4.57059956959934e-02	-4.00368256121360e-01,-8.67884670618383e-01
7.69369369369371e+07	5.80244739163351e-02,-4.69173263922045e-02	-4.03287257009335e-01,-8.66275176619732e-01
7.70270270270272e+07	6.00086353076512e-02,-4.81460253713837e-02	-4.06201832410180e-01,-8.64648339686041e-01
7.71171171171173e+07	6.19904904322630e-02,-4.93921232801868e-02	-4.09111827440333e-01,-8.63004137322892e-01
7.72072072072074e+07	6.39698755448832e-02,-5.06556490318868e-02	-4.12017086265810e-01,-8.61342548717766e-01
7.72972972972975e+07	6.59466259150259e-02,-5.19366297829695e-02	-4.14917452121464e-01,-8.59663554762650e-01
7.73873873873876e+07	6.79205758470567e-02,-5.32350909098155e-02	-4.17812767330897e-01,-8.57967138076400e-01
7.74774774774777e+07	6.98915587006930e-02,-5.45510559856780e-02	-4.20702873326755e-01,-8.56253283026948e-01
7.75675675675678e+07	7.18594069120693e-02,-5.58845467578396e-02	-4.23587610671577e-01,-8.54521975753269e-01
7.76576576576579e+07	7.38239520153634e-02,-5.72355831249443e-02	-4.26466819079225e-01,-8.52773204187090e-01
7.77477477477480e+07	7.57850246648719e-02,-5.86041831146609e-02	-4.29340337436691e-01,-8.51006958074422e-01
7.78378378378381e+07	7.77424546576877e-02,-5.99903628615066e-02	-4.32208003826537e-01,-8.49223228996771e-01
7.79279279279282e+07	7.96960709568195e-02,-6.13941365850172e-02	-4.35069655549719e-01,-8.47422010392155e-01
7.80180180180183e+07	8.16457017149221e-02,-6.28155165681029e-02	-4.37925129149043e-01,-8.45603297575773e-01
7.81081081081084e+07	8.35911742984754e-02,-6.42545131357734e-02	-4.40774260433007e-01,-8.43767087760430e-01
7.81981981981985e+07	8.55323153125171e-02,-6.57111346341070e-02	-4.43616884500220e-01,-8.41913380076651e-01
7.82882882882886e+07	8.74689506258748e-02,-6.71853874095630e-02	-4.46452835764277e-01,-8.40042175592474e-01
7.83783783783787e+07	8.94009053969294e-02,-6.86772757885981e-02	-4.49281947979151e-01,-8.38153477332911e-01
7.84684684684688e+07	9.13280040998514e-02,-7.01868020576492e-02	-4.52104054265041e-01,-8.36247290299097e-01
7.85585585585589e+07	9.32500705513559e-02,-7.17139664434524e-02	-4.54918987134720e-01,-8.34323621487072e-01
7.86486486486489e+07	9.51669279380103e-02,-7.32587670936937e-02	-4.57726578520417e-01,-8.32382479906172e-01
7.87387387387390e+07	9.70783988439343e-02,-7.48212000581114e-02	-4.60526659801064e-01,-8.30423876597104e-01
7.88288288288291e+07	9.89843052791062e-02,-7.64012592698932e-02	-4.63319061830156e-01,-8.28447824649570e-01
7.89189189189192e+07	1.00884468708052e-01,-7.79989365275757e-02	-4.66103614963925e-01,-8.26454339219543e-01
7.90090090090093e+07	1.02778710079081e-01,-7.96142214772888e-02	-4.68880149090087e-01,-8.24443437546102e-01
7.90990990990994e+07	1.04666849854012e-01,-8.12471015954167e-02	-4.71648493657054e-01,-8.22415138967829e-01
7.91891891891895e+07	1.06548708038272e-01,-8.28975621717961e-02	-4.74408477703458e-01,-8.20369464938826e-01
7.92792792792796e+07	1.08424104211587e-01,-8.45655862932337e-02	-4.77159929888310e-01,-8.18306439044204e-01
7.93693693693697e+07	1.10292857559024e-01,-8.62511548276029e-02	-4.79902678521435e-01,-8.16226087015179e-01
7.94594594594598e+07	1.12154786902531e-01,-8.79542464083631e-02	-4.82636551594414e-01,-8.14128436743665e-01
7.95495495495499e+07	1.14009710732951e-01,-8.96748374195478e-02	-4.85361376811977e-01,-8.12013518296357e-01
7.96396396396400e+07	1.15857447242375e-01,-9.14129019813246e-02	-4.88076981623709e-01,-8.09881363928379e-01
7.97297297297301e+07	1.17697814357021e-01,-9.31684119360098e-02	-4.90783193256262e-01,-8.07732008096368e-01
7.98198198198202e+07	1.19530629770471e-01,-9.49413368346329e-02	-4.93479838745911e-01,-8.05565487471063e-01
7.99099099099103e+07	1.21355710977336e-01,-9.67316439240395e-02	-4.96166744971515e-01,-8.03381840949364e-01
8.00000000000004e+07	1.23172875307339e-01,-9.85392981345303e-02	-4.98843738687873e-01,-8.01181109665820e-01
8.00900900900905e+07	1.24981939959735e-01,-1.00364262068100e-01	-5.01510646559399e-01,-7.98963337003616e-01
8.01801801801806e+07	1.26782722038192e-01,-1.02206495987182e-01	-5.04167295194249e-01,-7.96728568604930e-01
8.02702702702707e+07	1.28575038585953e-01,-1.04065957804063e-01	-5.06813511178677e-01,-7.94476852380778e-01
8.03603603603608e+07	1.30358706621420e-01,-1.05942603070823e-01	-5.09449121111843e-01,-7.92208238520232e-01
8.04504504504509e+07	1.32133543174111e-01,-1.07836384969896e-01	-5.12073951640928e-01,-7.89922779499012e-01
8.05405405405410e+07	1.33899365320834e-01,-1.09747254305303e-01	-5.14687829496465e-01,-7.87620530087584e-01
8.06306306306311e+07	1.35655990222335e-01,-1.11675159494427e-01	-5.17290581528144e-01,-7.85301547358504e-01
8.07207207207212e+07	1.37403235160177e-01,-1.13620046560489e-01	-5.19882034740785e-01,-7.82965890693216e-01
8.08108108108113e+07	1.39140917573918e-01,-1.15581859125656e-01	-5.22462016330634e-01,-7.80613621788205e-01
8.09009009009013e+07	1.40868855098637e-01,-1.17560538404791e-01	-5.25030353721960e-01,-7.78244804660465e-01
8.09909909909914e+07	1.42586865602656e-01,-1.19556023199903e-01	-5.27586874603845e-01,-7.75859505652384e-01
8.10810810810815e+07	1.44294767225605e-01,-1.21568249895243e-01	-5.30131406967285e-01,-7.73457793435875e-01
8.11711711711716e+07	1.45992378416706e-01,-1.23597152453090e-01	-5.32663779142506e-01,-7.71039739015899e-01
8.12612612612617e+07	1.47679517973274e-01,-1.25642662410257e-01	-5.35183819836471e-01,-7.68605415733284e-01
8.13513513513518e+07	1.49356005079448e-01,-1.27704708875290e-01	-5.37691358170592e-01,-7.66154899266880e-01
8.14414414414419e+07	1.51021659345195e-01,-1.29783218526340e-01	-5.40186223718717e-01,-7.63688267634946e-01
8.15315315315320e+07	1.52676300845397e-01,-1.31878115609820e-01	-5.42668246545162e-01,-7.61205601195938e-01
8.16216216216221e+07	1.54319750159214e-01,-1.33989321939743e-01	-5.45137257243014e-01,-7.58706982648492e-01
8.17117117117122e+07	1.55951828409543e-01,-1.36116756897814e-01	-5.47593086972503e-01,-7.56192497030761e-01
8.18018018018023e+07	1.57572357302704e-01,-1.38260337434245e-01	-5.50035567499601e-01,-7.53662231718948e-01
8.18918918918924e+07	1.59181159168174e-01,-1.40419978069331e-01	-5.52464531234638e-01,-7.51116276425197e-01
8.19819819819825e+07	1.60778056998486e-01,-1.42595590895799e-01	-5.54879811271063e-01,-7.48554723194681e-01
8.20720720720726e+07	1.62362874489226e-01,-1.44787085581872e-01	-5.57281241424306e-01,-7.45977666401993e-01
8.21621621621627e+07	1.63935436079091e-01,-1.46994369375133e-01	-5.59668656270678e-01,-7.43385202746773e-01
8.22522522522528e+07	1.65495566990103e-01,-1.49217347107136e-01	-5.62041891186393e-01,-7.40777431248522e-01
8.23423423423429e+07	1.67043093267710e-01,-1.51455921198825e-01	-5.64400782386492e-01,-7.38154453240808e-01
8.24324324324330e+07	1.68577841821079e-01,-1.53709991666696e-01	-5.66745166963924e-01,-7.35516372364582e-01
8.25225225225231e+07	1.70099640463362e-01,-1.55979456129750e-01	-5.69074882928599e-01,-7.32863294560747e-01
8.26126126126132e+07	1.71608317951868e-01,-1.58264209817267e-01	-5.71389769246321e-01,-7.30195328062072e-01
8.27027027027033e+07	1.73103704028419e-01,-1.60564145577296e-01	-5.73689665877902e-01,-7.27512583384147e-01
8.27927927927934e+07	1.74585629459439e-01,-1.62879153886024e-01	-5.75974413817992e-01,-7.24815173315773e-01
8.28828828828835e+07	1.76053926076171e-01,-1.65209122857871e-01	-5.78243855134025e-01,-7.22103212908427e-01
8.29729729729736e+07	1.77508426814746e-01,-1.67553938256414e-01	-5.80497833005001e-01,-7.19376819465013e-01
