Freq.	S11(v1)	S21(v1)
6.60660660738643e+07	-1.60652895802166e-01,-6.89154745773173e-03	-5.37533114508904e-02,-9.51835152726781e-01
6.63663663741546e+07	-1.55836176273042e-01,-5.76182961045425e-03	-6.27181090645746e-02,-9.51849780397489e-01
6.66666666744449e+07	-1.50927821123082e-01,-4.72102041217196e-03	-7.17426244227198e-02,-9.51763044182856e-01
6.69669669747351e+07	-1.45928694731424e-01,-3.77235859067467e-03	-8.08261034405960e-02,-9.51572099126055e-01
6.72672672750254e+07	-1.40839766134136e-01,-2.91912224443991e-03	-8.99676904142343e-02,-9.51274059321028e-01
6.75675675753157e+07	-1.35662113163301e-01,-2.16462620283731e-03	-9.91664239769535e-02,-9.50866000606453e-01
6.78678678756060e+07	-1.30396926599173e-01,-1.51221912332775e-03	-1.08421233049434e-01,-9.50344963515971e-01
6.81681681758963e+07	-1.25045514322285e-01,-9.65280315445349e-04	-1.17730932796382e-01,-9.49707956494128e-01
6.84684684761866e+07	-1.19609305451392e-01,-5.27216282083409e-04	-1.27094220603569e-01,-9.48951959387190e-01
6.87687687764769e+07	-1.14089854451888e-01,-2.01456968933200e-04	-1.36509672090261e-01,-9.48073927217430e-01
6.90690690767672e+07	-1.08488845198233e-01,8.54828674679009e-06	-1.45975737173376e-01,-9.47070794249024e-01
6.93693693770574e+07	-1.02808094972696e-01,9.93351158165567e-05	-1.55490736200528e-01,-9.45939478352920e-01
6.96696696773477e+07	-9.70495583815898e-02,6.74287926523687e-05	-1.65052856170446e-01,-9.44676885677382e-01
6.99699699776380e+07	-9.12153311689560e-02,-9.06507674839907e-05	-1.74660147060322e-01,-9.43279915629947e-01
7.02702702779283e+07	-8.53076539064631e-02,-3.78383683687533e-04	-1.84310518280905e-01,-9.41745466175547e-01
7.05705705782186e+07	-7.93289155371660e-02,-7.99244453238201e-04	-1.94001735281059e-01,-9.40070439454433e-01
7.08708708785089e+07	-7.32816567496730e-02,-1.35669596115823e-03	-2.03731416324613e-01,-9.38251747722272e-01
7.11711711787992e+07	-6.71685731581206e-02,-2.05418315389128e-03	-2.13497029463561e-01,-9.36286319613411e-01
7.14714714790895e+07	-6.09925182623912e-02,-2.89512637730149e-03	-2.23295889732335e-01,-9.34171106726729e-01
