Freq.	-V(reflectedwaveover20)/V(minusincidentwaveover20)
7.81548154815414e+07	6.60605258487308e-01,-1.57805123913574e-01
7.81608160816014e+07	6.60602366233567e-01,-1.57817322992871e-01
7.81668166816614e+07	6.60599473761739e-01,-1.57829521995912e-01
7.81728172817214e+07	6.60596581071826e-01,-1.57841720922699e-01
7.81788178817814e+07	6.60593688163828e-01,-1.57853919773233e-01
7.81848184818414e+07	6.60590795037747e-01,-1.57866118547515e-01
7.81908190819014e+07	6.60587901693582e-01,-1.57878317245548e-01
7.81968196819614e+07	6.60585008131335e-01,-1.57890515867332e-01
7.82028202820214e+07	6.60582114351008e-01,-1.57902714412870e-01
7.82088208820814e+07	6.60579220352602e-01,-1.57914912882162e-01
7.82148214821414e+07	6.60576326136115e-01,-1.57927111275211e-01
7.82208220822014e+07	6.60573431701552e-01,-1.57939309592018e-01
7.82268226822614e+07	6.60570537048911e-01,-1.57951507832585e-01
7.82328232823214e+07	6.60567642178195e-01,-1.57963705996912e-01
7.82388238823814e+07	6.60564747089404e-01,-1.57975904085001e-01
7.82448244824414e+07	6.60561851782539e-01,-1.57988102096855e-01
7.82508250825014e+07	6.60558956257601e-01,-1.58000300032475e-01
7.82568256825614e+07	6.60556060514590e-01,-1.58012497891861e-01
7.82628262826214e+07	6.60553164553510e-01,-1.58024695675017e-01
7.82688268826814e+07	6.60550268374359e-01,-1.58036893381942e-01
7.82748274827414e+07	6.60547371977140e-01,-1.58049091012640e-01
7.82808280828014e+07	6.60544475361851e-01,-1.58061288567110e-01
7.82868286828614e+07	6.60541578528496e-01,-1.58073486045355e-01
7.82928292829214e+07	6.60538681477076e-01,-1.58085683447377e-01
7.82988298829814e+07	6.60535784207590e-01,-1.58097880773176e-01
7.83048304830414e+07	6.60532886720041e-01,-1.58110078022754e-01
7.83108310831014e+07	6.60529989014428e-01,-1.58122275196115e-01
7.83168316831614e+07	6.60527091090753e-01,-1.58134472293257e-01
7.83228322832214e+07	6.60524192949017e-01,-1.58146669314182e-01
7.83288328832814e+07	6.60521294589222e-01,-1.58158866258894e-01
7.83348334833414e+07	6.60518396011366e-01,-1.58171063127392e-01
7.83408340834014e+07	6.60515497215452e-01,-1.58183259919678e-01
7.83468346834614e+07	6.60512598201483e-01,-1.58195456635756e-01
7.83528352835214e+07	6.60509698969456e-01,-1.58207653275623e-01
7.83588358835814e+07	6.60506799519375e-01,-1.58219849839285e-01
7.83648364836414e+07	6.60503899851239e-01,-1.58232046326741e-01
7.83708370837014e+07	6.60500999965050e-01,-1.58244242737992e-01
7.83768376837614e+07	6.60498099860809e-01,-1.58256439073040e-01
7.83828382838214e+07	6.60495199538517e-01,-1.58268635331889e-01
7.83888388838814e+07	6.60492298998175e-01,-1.58280831514537e-01
7.83948394839414e+07	6.60489398239783e-01,-1.58293027620987e-01
7.84008400840014e+07	6.60486497263343e-01,-1.58305223651241e-01
7.84068406840614e+07	6.60483596068856e-01,-1.58317419605300e-01
7.84128412841214e+07	6.60480694656322e-01,-1.58329615483165e-01
7.84188418841814e+07	6.60477793025744e-01,-1.58341811284838e-01
7.84248424842414e+07	6.60474891177121e-01,-1.58354007010320e-01
7.84308430843014e+07	6.60471989110456e-01,-1.58366202659614e-01
7.84368436843614e+07	6.60469086825747e-01,-1.58378398232720e-01
7.84428442844214e+07	6.60466184322997e-01,-1.58390593729639e-01
7.84488448844814e+07	6.60463281602208e-01,-1.58402789150374e-01
7.84548454845414e+07	6.60460378663378e-01,-1.58414984494926e-01
7.84608460846014e+07	6.60457475506511e-01,-1.58427179763296e-01
7.84668466846614e+07	6.60454572131606e-01,-1.58439374955486e-01
7.84728472847214e+07	6.60451668538665e-01,-1.58451570071497e-01
7.84788478847814e+07	6.60448764727687e-01,-1.58463765111330e-01
7.84848484848414e+07	6.60445860698676e-01,-1.58475960074989e-01
7.84908490849014e+07	6.60442956451632e-01,-1.58488154962472e-01
7.84968496849614e+07	6.60440051986555e-01,-1.58500349773783e-01
7.85028502850214e+07	6.60437147303446e-01,-1.58512544508922e-01
7.85088508850814e+07	6.60434242402307e-01,-1.58524739167892e-01
7.85148514851414e+07	6.60431337283140e-01,-1.58536933750693e-01
7.85208520852014e+07	6.60428431945942e-01,-1.58549128257327e-01
7.85268526852614e+07	6.60425526390719e-01,-1.58561322687794e-01
7.85328532853214e+07	6.60422620617468e-01,-1.58573517042099e-01
7.85388538853814e+07	6.60419714626192e-01,-1.58585711320240e-01
7.85448544854414e+07	6.60416808416892e-01,-1.58597905522221e-01
7.85508550855014e+07	6.60413901989568e-01,-1.58610099648041e-01
7.85568556855614e+07	6.60410995344221e-01,-1.58622293697704e-01
7.85628562856214e+07	6.60408088480853e-01,-1.58634487671209e-01
7.85688568856815e+07	6.60405181399465e-01,-1.58646681568560e-01
7.85748574857415e+07	6.60402274100056e-01,-1.58658875389755e-01
7.85808580858015e+07	6.60399366582629e-01,-1.58671069134799e-01
7.85868586858615e+07	6.60396458847185e-01,-1.58683262803692e-01
7.85928592859215e+07	6.60393550893724e-01,-1.58695456396434e-01
7.85988598859815e+07	6.60390642722248e-01,-1.58707649913029e-01
7.86048604860415e+07	6.60387734332757e-01,-1.58719843353477e-01
7.86108610861015e+07	6.60384825725252e-01,-1.58732036717780e-01
7.86168616861615e+07	6.60381916899735e-01,-1.58744230005939e-01
7.86228622862215e+07	6.60379007856206e-01,-1.58756423217955e-01
7.86288628862815e+07	6.60376098594667e-01,-1.58768616353830e-01
7.86348634863415e+07	6.60373189115117e-01,-1.58780809413566e-01
7.86408640864015e+07	6.60370279417560e-01,-1.58793002397164e-01
7.86468646864615e+07	6.60367369501994e-01,-1.58805195304624e-01
7.86528652865215e+07	6.60364459368423e-01,-1.58817388135950e-01
7.86588658865815e+07	6.60361549016845e-01,-1.58829580891142e-01
7.86648664866415e+07	6.60358638447262e-01,-1.58841773570201e-01
7.86708670867015e+07	6.60355727659676e-01,-1.58853966173130e-01
7.86768676867615e+07	6.60352816654087e-01,-1.58866158699928e-01
7.86828682868215e+07	6.60349905430496e-01,-1.58878351150598e-01
7.86888688868815e+07	6.60346993988905e-01,-1.58890543525142e-01
7.86948694869415e+07	6.60344082329314e-01,-1.58902735823560e-01
7.87008700870015e+07	6.60341170451724e-01,-1.58914928045854e-01
7.87068706870615e+07	6.60338258356137e-01,-1.58927120192026e-01
7.87128712871215e+07	6.60335346042552e-01,-1.58939312262077e-01
7.87188718871815e+07	6.60332433510972e-01,-1.58951504256007e-01
7.87248724872415e+07	6.60329520761397e-01,-1.58963696173821e-01
7.87308730873015e+07	6.60326607793828e-01,-1.58975888015515e-01
7.87368736873615e+07	6.60323694608267e-01,-1.58988079781095e-01
7.87428742874215e+07	6.60320781204713e-01,-1.59000271470561e-01
7.87488748874815e+07	6.60317867583170e-01,-1.59012463083915e-01
7.87548754875415e+07	6.60314953743635e-01,-1.59024654621157e-01
7.87608760876015e+07	6.60312039686113e-01,-1.59036846082289e-01
7.87668766876615e+07	6.60309125410602e-01,-1.59049037467312e-01
7.87728772877215e+07	6.60306210917104e-01,-1.59061228776229e-01
7.87788778877815e+07	6.60303296205621e-01,-1.59073420009039e-01
7.87848784878415e+07	6.60300381276153e-01,-1.59085611165745e-01
7.87908790879015e+07	6.60297466128701e-01,-1.59097802246349e-01
7.87968796879615e+07	6.60294550763266e-01,-1.59109993250850e-01
7.88028802880215e+07	6.60291635179849e-01,-1.59122184179252e-01
7.88088808880815e+07	6.60288719378451e-01,-1.59134375031555e-01
7.88148814881415e+07	6.60285803359073e-01,-1.59146565807760e-01
7.88208820882015e+07	6.60282887121717e-01,-1.59158756507869e-01
7.88268826882615e+07	6.60279970666383e-01,-1.59170947131883e-01
7.88328832883215e+07	6.60277053993071e-01,-1.59183137679804e-01
7.88388838883815e+07	6.60274137101784e-01,-1.59195328151634e-01
7.88448844884415e+07	6.60271219992521e-01,-1.59207518547372e-01
7.88508850885015e+07	6.60268302665284e-01,-1.59219708867021e-01
7.88568856885615e+07	6.60265385120076e-01,-1.59231899110583e-01
7.88628862886215e+07	6.60262467356895e-01,-1.59244089278058e-01
7.88688868886815e+07	6.60259549375742e-01,-1.59256279369449e-01
7.88748874887415e+07	6.60256631176620e-01,-1.59268469384755e-01
7.88808880888015e+07	6.60253712759529e-01,-1.59280659323979e-01
7.88868886888615e+07	6.60250794124470e-01,-1.59292849187122e-01
7.88928892889215e+07	6.60247875271444e-01,-1.59305038974186e-01
7.88988898889815e+07	6.60244956200451e-01,-1.59317228685171e-01
7.89048904890415e+07	6.60242036911494e-01,-1.59329418320079e-01
7.89108910891015e+07	6.60239117404573e-01,-1.59341607878912e-01
7.89168916891615e+07	6.60236197679689e-01,-1.59353797361670e-01
7.89228922892215e+07	6.60233277736842e-01,-1.59365986768356e-01
7.89288928892815e+07	6.60230357576035e-01,-1.59378176098970e-01
7.89348934893415e+07	6.60227437197268e-01,-1.59390365353514e-01
7.89408940894015e+07	6.60224516600541e-01,-1.59402554531989e-01
7.89468946894615e+07	6.60221595785856e-01,-1.59414743634398e-01
7.89528952895215e+07	6.60218674753214e-01,-1.59426932660739e-01
7.89588958895815e+07	6.60215753502617e-01,-1.59439121611016e-01
7.89648964896415e+07	6.60212832034064e-01,-1.59451310485230e-01
7.89708970897015e+07	6.60209910347557e-01,-1.59463499283380e-01
7.89768976897615e+07	6.60206988443097e-01,-1.59475688005471e-01
7.89828982898215e+07	6.60204066320685e-01,-1.59487876651503e-01
7.89888988898815e+07	6.60201143980322e-01,-1.59500065221476e-01
7.89948994899415e+07	6.60198221422008e-01,-1.59512253715392e-01
7.90009000900015e+07	6.60195298645746e-01,-1.59524442133254e-01
7.90069006900615e+07	6.60192375651535e-01,-1.59536630475060e-01
7.90129012901215e+07	6.60189452439377e-01,-1.59548818740814e-01
7.90189018901815e+07	6.60186529009274e-01,-1.59561006930518e-01
7.90249024902415e+07	6.60183605361224e-01,-1.59573195044170e-01
7.90309030903015e+07	6.60180681495231e-01,-1.59585383081774e-01
7.90369036903615e+07	6.60177757411294e-01,-1.59597571043330e-01
7.90429042904215e+07	6.60174833109416e-01,-1.59609758928841e-01
7.90489048904815e+07	6.60171908589596e-01,-1.59621946738307e-01
7.90549054905415e+07	6.60168983851836e-01,-1.59634134471729e-01
7.90609060906015e+07	6.60166058896136e-01,-1.59646322129108e-01
7.90669066906615e+07	6.60163133722500e-01,-1.59658509710448e-01
7.90729072907215e+07	6.60160208330924e-01,-1.59670697215747e-01
7.90789078907815e+07	6.60157282721415e-01,-1.59682884645008e-01
7.90849084908415e+07	6.60154356893969e-01,-1.59695071998233e-01
7.90909090909015e+07	6.60151430848588e-01,-1.59707259275421e-01
7.90969096909615e+07	6.60148504585275e-01,-1.59719446476575e-01
7.91029102910215e+07	6.60145578104029e-01,-1.59731633601697e-01
7.91089108910815e+07	6.60142651404852e-01,-1.59743820650787e-01
7.91149114911415e+07	6.60139724487745e-01,-1.59756007623846e-01
7.91209120912015e+07	6.60136797352709e-01,-1.59768194520877e-01
7.91269126912615e+07	6.60133869999744e-01,-1.59780381341878e-01
7.91329132913215e+07	6.60130942428853e-01,-1.59792568086854e-01
7.91389138913815e+07	6.60128014640034e-01,-1.59804754755805e-01
7.91449144914415e+07	6.60125086633291e-01,-1.59816941348732e-01
7.91509150915015e+07	6.60122158408623e-01,-1.59829127865636e-01
7.91569156915615e+07	6.60119229966033e-01,-1.59841314306519e-01
7.91629162916216e+07	6.60116301305520e-01,-1.59853500671381e-01
7.91689168916816e+07	6.60113372427085e-01,-1.59865686960226e-01
7.91749174917416e+07	6.60110443330730e-01,-1.59877873173052e-01
7.91809180918016e+07	6.60107514016456e-01,-1.59890059309862e-01
7.91869186918616e+07	6.60104584484264e-01,-1.59902245370658e-01
7.91929192919216e+07	6.60101654734154e-01,-1.59914431355440e-01
7.91989198919816e+07	6.60098724766129e-01,-1.59926617264209e-01
7.92049204920416e+07	6.60095794580187e-01,-1.59938803096968e-01
7.92109210921016e+07	6.60092864176332e-01,-1.59950988853716e-01
7.92169216921616e+07	6.60089933554563e-01,-1.59963174534456e-01
7.92229222922216e+07	6.60087002714882e-01,-1.59975360139190e-01
7.92289228922816e+07	6.60084071657289e-01,-1.59987545667916e-01
7.92349234923416e+07	6.60081140381786e-01,-1.59999731120638e-01
7.92409240924016e+07	6.60078208888374e-01,-1.60011916497358e-01
7.92469246924616e+07	6.60075277177054e-01,-1.60024101798074e-01
7.92529252925216e+07	6.60072345247825e-01,-1.60036287022790e-01
7.92589258925816e+07	6.60069413100692e-01,-1.60048472171506e-01
7.92649264926416e+07	6.60066480735652e-01,-1.60060657244224e-01
7.92709270927016e+07	6.60063548152709e-01,-1.60072842240945e-01
7.92769276927616e+07	6.60060615351862e-01,-1.60085027161669e-01
7.92829282928216e+07	6.60057682333112e-01,-1.60097212006399e-01
7.92889288928816e+07	6.60054749096461e-01,-1.60109396775137e-01
7.92949294929416e+07	6.60051815641910e-01,-1.60121581467882e-01
7.93009300930016e+07	6.60048881969459e-01,-1.60133766084636e-01
7.93069306930616e+07	6.60045948079110e-01,-1.60145950625400e-01
7.93129312931216e+07	6.60043013970863e-01,-1.60158135090176e-01
7.93189318931816e+07	6.60040079644720e-01,-1.60170319478965e-01
7.93249324932416e+07	6.60037145100682e-01,-1.60182503791769e-01
7.93309330933016e+07	6.60034210338750e-01,-1.60194688028588e-01
7.93369336933616e+07	6.60031275358924e-01,-1.60206872189423e-01
7.93429342934216e+07	6.60028340161206e-01,-1.60219056274277e-01
7.93489348934816e+07	6.60025404745596e-01,-1.60231240283149e-01
7.93549354935416e+07	6.60022469112096e-01,-1.60243424216042e-01
7.93609360936016e+07	6.60019533260707e-01,-1.60255608072956e-01
7.93669366936616e+07	6.60016597191428e-01,-1.60267791853893e-01
7.93729372937216e+07	6.60013660904263e-01,-1.60279975558855e-01
7.93789378937816e+07	6.60010724399212e-01,-1.60292159187842e-01
7.93849384938416e+07	6.60007787676274e-01,-1.60304342740855e-01
7.93909390939016e+07	6.60004850735453e-01,-1.60316526217897e-01
7.93969396939616e+07	6.60001913576748e-01,-1.60328709618967e-01
7.94029402940216e+07	6.59998976200161e-01,-1.60340892944067e-01
7.94089408940816e+07	6.59996038605692e-01,-1.60353076193199e-01
7.94149414941416e+07	6.59993100793342e-01,-1.60365259366364e-01
7.94209420942016e+07	6.59990162763114e-01,-1.60377442463562e-01
7.94269426942616e+07	6.59987224515007e-01,-1.60389625484796e-01
7.94329432943216e+07	6.59984286049022e-01,-1.60401808430066e-01
7.94389438943816e+07	6.59981347365162e-01,-1.60413991299374e-01
7.94449444944416e+07	6.59978408463425e-01,-1.60426174092720e-01
7.94509450945016e+07	6.59975469343814e-01,-1.60438356810106e-01
7.94569456945616e+07	6.59972530006331e-01,-1.60450539451534e-01
7.94629462946216e+07	6.59969590450974e-01,-1.60462722017004e-01
7.94689468946816e+07	6.59966650677745e-01,-1.60474904506518e-01
7.94749474947416e+07	6.59963710686647e-01,-1.60487086920076e-01
7.94809480948016e+07	6.59960770477679e-01,-1.60499269257682e-01
7.94869486948616e+07	6.59957830050843e-01,-1.60511451519333e-01
7.94929492949216e+07	6.59954889406139e-01,-1.60523633705034e-01
7.94989498949816e+07	6.59951948543569e-01,-1.60535815814784e-01
7.95049504950416e+07	6.59949007463133e-01,-1.60547997848585e-01
7.95109510951016e+07	6.59946066164832e-01,-1.60560179806438e-01
7.95169516951616e+07	6.59943124648669e-01,-1.60572361688345e-01
7.95229522952216e+07	6.59940182914643e-01,-1.60584543494305e-01
7.95289528952816e+07	6.59937240962756e-01,-1.60596725224322e-01
7.95349534953416e+07	6.59934298793008e-01,-1.60608906878395e-01
7.95409540954016e+07	6.59931356405400e-01,-1.60621088456527e-01
7.95469546954616e+07	6.59928413799934e-01,-1.60633269958717e-01
7.95529552955216e+07	6.59925470976611e-01,-1.60645451384968e-01
7.95589558955816e+07	6.59922527935430e-01,-1.60657632735281e-01
7.95649564956416e+07	6.59919584676396e-01,-1.60669814009657e-01
7.95709570957016e+07	6.59916641199506e-01,-1.60681995208096e-01
7.95769576957616e+07	6.59913697504763e-01,-1.60694176330600e-01
7.95829582958216e+07	6.59910753592167e-01,-1.60706357377172e-01
7.95889588958816e+07	6.59907809461720e-01,-1.60718538347810e-01
7.95949594959416e+07	6.59904865113422e-01,-1.60730719242517e-01
7.96009600960016e+07	6.59901920547275e-01,-1.60742900061295e-01
7.96069606960616e+07	6.59898975763280e-01,-1.60755080804143e-01
7.96129612961216e+07	6.59896030761437e-01,-1.60767261471064e-01
7.96189618961816e+07	6.59893085541747e-01,-1.60779442062057e-01
7.96249624962416e+07	6.59890140104212e-01,-1.60791622577125e-01
7.96309630963016e+07	6.59887194448834e-01,-1.60803803016270e-01
7.96369636963616e+07	6.59884248575611e-01,-1.60815983379490e-01
7.96429642964216e+07	6.59881302484546e-01,-1.60828163666790e-01
7.96489648964816e+07	6.59878356175639e-01,-1.60840343878168e-01
7.96549654965416e+07	6.59875409648891e-01,-1.60852524013627e-01
7.96609660966016e+07	6.59872462904305e-01,-1.60864704073167e-01
7.96669666966616e+07	6.59869515941880e-01,-1.60876884056790e-01
7.96729672967216e+07	6.59866568761617e-01,-1.60889063964497e-01
7.96789678967816e+07	6.59863621363519e-01,-1.60901243796289e-01
7.96849684968416e+07	6.59860673747584e-01,-1.60913423552168e-01
7.96909690969016e+07	6.59857725913815e-01,-1.60925603232133e-01
7.96969696969616e+07	6.59854777862213e-01,-1.60937782836187e-01
7.97029702970216e+07	6.59851829592778e-01,-1.60949962364331e-01
7.97089708970816e+07	6.59848881105511e-01,-1.60962141816565e-01
7.97149714971416e+07	6.59845932400415e-01,-1.60974321192892e-01
7.97209720972016e+07	6.59842983477488e-01,-1.60986500493311e-01
7.97269726972616e+07	6.59840034336733e-01,-1.60998679717824e-01
7.97329732973216e+07	6.59837084978152e-01,-1.61010858866434e-01
7.97389738973816e+07	6.59834135401742e-01,-1.61023037939140e-01
7.97449744974416e+07	6.59831185607508e-01,-1.61035216935943e-01
7.97509750975017e+07	6.59828235595451e-01,-1.61047395856845e-01
7.97569756975617e+07	6.59825285365569e-01,-1.61059574701847e-01
7.97629762976217e+07	6.59822334917864e-01,-1.61071753470950e-01
7.97689768976817e+07	6.59819384252338e-01,-1.61083932164155e-01
7.97749774977417e+07	6.59816433368992e-01,-1.61096110781465e-01
7.97809780978017e+07	6.59813482267826e-01,-1.61108289322878e-01
7.97869786978617e+07	6.59810530948842e-01,-1.61120467788397e-01
7.97929792979217e+07	6.59807579412040e-01,-1.61132646178022e-01
7.97989798979817e+07	6.59804627657422e-01,-1.61144824491755e-01
7.98049804980417e+07	6.59801675684988e-01,-1.61157002729598e-01
7.98109810981017e+07	6.59798723494741e-01,-1.61169180891550e-01
7.98169816981617e+07	6.59795771086679e-01,-1.61181358977613e-01
7.98229822982217e+07	6.59792818460805e-01,-1.61193536987789e-01
7.98289828982817e+07	6.59789865617120e-01,-1.61205714922079e-01
7.98349834983417e+07	6.59786912555624e-01,-1.61217892780483e-01
7.98409840984017e+07	6.59783959276319e-01,-1.61230070563003e-01
7.98469846984617e+07	6.59781005779206e-01,-1.61242248269639e-01
7.98529852985217e+07	6.59778052064285e-01,-1.61254425900393e-01
7.98589858985817e+07	6.59775098131557e-01,-1.61266603455267e-01
7.98649864986417e+07	6.59772143981024e-01,-1.61278780934260e-01
7.98709870987017e+07	6.59769189612687e-01,-1.61290958337376e-01
7.98769876987617e+07	6.59766235026546e-01,-1.61303135664613e-01
7.98829882988217e+07	6.59763280222603e-01,-1.61315312915973e-01
7.98889888988817e+07	6.59760325200859e-01,-1.61327490091459e-01
7.98949894989417e+07	6.59757369961314e-01,-1.61339667191070e-01
7.99009900990017e+07	6.59754414503970e-01,-1.61351844214808e-01
7.99069906990617e+07	6.59751458828828e-01,-1.61364021162673e-01
7.99129912991217e+07	6.59748502935887e-01,-1.61376198034668e-01
7.99189918991817e+07	6.59745546825150e-01,-1.61388374830792e-01
7.99249924992417e+07	6.59742590496619e-01,-1.61400551551048e-01
7.99309930993017e+07	6.59739633950292e-01,-1.61412728195436e-01
7.99369936993617e+07	6.59736677186173e-01,-1.61424904763958e-01
7.99429942994217e+07	6.59733720204261e-01,-1.61437081256614e-01
7.99489948994817e+07	6.59730763004557e-01,-1.61449257673405e-01
7.99549954995417e+07	6.59727805587064e-01,-1.61461434014333e-01
7.99609960996017e+07	6.59724847951780e-01,-1.61473610279398e-01
7.99669966996617e+07	6.59721890098708e-01,-1.61485786468603e-01
7.99729972997217e+07	6.59718932027849e-01,-1.61497962581947e-01
7.99789978997817e+07	6.59715973739204e-01,-1.61510138619433e-01
7.99849984998417e+07	6.59713015232773e-01,-1.61522314581060e-01
7.99909990999017e+07	6.59710056508558e-01,-1.61534490466830e-01
7.99969996999617e+07	6.59707097566560e-01,-1.61546666276745e-01
8.00030003000217e+07	6.59704138406779e-01,-1.61558842010804e-01
8.00090009000817e+07	6.59701179029217e-01,-1.61571017669011e-01
8.00150015001417e+07	6.59698219433875e-01,-1.61583193251365e-01
8.00210021002017e+07	6.59695259620752e-01,-1.61595368757867e-01
8.00270027002617e+07	6.59692299589852e-01,-1.61607544188519e-01
8.00330033003217e+07	6.59689339341174e-01,-1.61619719543320e-01
8.00390039003817e+07	6.59686378874721e-01,-1.61631894822274e-01
8.00450045004417e+07	6.59683418190492e-01,-1.61644070025381e-01
8.00510051005017e+07	6.59680457288488e-01,-1.61656245152641e-01
8.00570057005617e+07	6.59677496168711e-01,-1.61668420204057e-01
8.00630063006217e+07	6.59674534831162e-01,-1.61680595179628e-01
8.00690069006817e+07	6.59671573275842e-01,-1.61692770079356e-01
8.00750075007417e+07	6.59668611502751e-01,-1.61704944903242e-01
8.00810081008017e+07	6.59665649511891e-01,-1.61717119651288e-01
8.00870087008617e+07	6.59662687303262e-01,-1.61729294323493e-01
8.00930093009217e+07	6.59659724876867e-01,-1.61741468919860e-01
8.00990099009817e+07	6.59656762232704e-01,-1.61753643440389e-01
8.01050105010417e+07	6.59653799370777e-01,-1.61765817885082e-01
8.01110111011017e+07	6.59650836291085e-01,-1.61777992253938e-01
8.01170117011617e+07	6.59647872993631e-01,-1.61790166546960e-01
8.01230123012217e+07	6.59644909478414e-01,-1.61802340764149e-01
8.01290129012817e+07	6.59641945745436e-01,-1.61814514905505e-01
8.01350135013417e+07	6.59638981794697e-01,-1.61826688971030e-01
8.01410141014017e+07	6.59636017626198e-01,-1.61838862960724e-01
8.01470147014617e+07	6.59633053239942e-01,-1.61851036874589e-01
8.01530153015217e+07	6.59630088635929e-01,-1.61863210712625e-01
8.01590159015817e+07	6.59627123814159e-01,-1.61875384474834e-01
8.01650165016417e+07	6.59624158774635e-01,-1.61887558161218e-01
8.01710171017017e+07	6.59621193517355e-01,-1.61899731771775e-01
8.01770177017617e+07	6.59618228042323e-01,-1.61911905306508e-01
8.01830183018217e+07	6.59615262349538e-01,-1.61924078765419e-01
8.01890189018817e+07	6.59612296439003e-01,-1.61936252148507e-01
8.01950195019417e+07	6.59609330310717e-01,-1.61948425455775e-01
8.02010201020017e+07	6.59606363964681e-01,-1.61960598687221e-01
8.02070207020617e+07	6.59603397400898e-01,-1.61972771842849e-01
8.02130213021217e+07	6.59600430619367e-01,-1.61984944922659e-01
8.02190219021817e+07	6.59597463620091e-01,-1.61997117926652e-01
8.02250225022417e+07	6.59594496403069e-01,-1.62009290854829e-01
8.02310231023017e+07	6.59591528968302e-01,-1.62021463707191e-01
8.02370237023617e+07	6.59588561315793e-01,-1.62033636483739e-01
8.02430243024217e+07	6.59585593445541e-01,-1.62045809184474e-01
8.02490249024817e+07	6.59582625357549e-01,-1.62057981809397e-01
8.02550255025417e+07	6.59579657051815e-01,-1.62070154358509e-01
8.02610261026017e+07	6.59576688528343e-01,-1.62082326831812e-01
8.02670267026617e+07	6.59573719787134e-01,-1.62094499229305e-01
8.02730273027217e+07	6.59570750828186e-01,-1.62106671550991e-01
8.02790279027817e+07	6.59567781651502e-01,-1.62118843796869e-01
8.02850285028417e+07	6.59564812257085e-01,-1.62131015966943e-01
8.02910291029017e+07	6.59561842644932e-01,-1.62143188061211e-01
8.02970297029617e+07	6.59558872815046e-01,-1.62155360079675e-01
8.03030303030217e+07	6.59555902767428e-01,-1.62167532022336e-01
8.03090309030817e+07	6.59552932502079e-01,-1.62179703889195e-01
8.03150315031417e+07	6.59549962019000e-01,-1.62191875680254e-01
8.03210321032017e+07	6.59546991318192e-01,-1.62204047395513e-01
8.03270327032617e+07	6.59544020399655e-01,-1.62216219034973e-01
8.03330333033217e+07	6.59541049263392e-01,-1.62228390598634e-01
8.03390339033817e+07	6.59538077909403e-01,-1.62240562086500e-01
8.03450345034418e+07	6.59535106337688e-01,-1.62252733498569e-01
8.03510351035018e+07	6.59532134548249e-01,-1.62264904834843e-01
8.03570357035618e+07	6.59529162541088e-01,-1.62277076095324e-01
8.03630363036218e+07	6.59526190316204e-01,-1.62289247280012e-01
8.03690369036818e+07	6.59523217873599e-01,-1.62301418388907e-01
8.03750375037418e+07	6.59520245213275e-01,-1.62313589422012e-01
8.03810381038018e+07	6.59517272335231e-01,-1.62325760379327e-01
8.03870387038618e+07	6.59514299239470e-01,-1.62337931260853e-01
8.03930393039218e+07	6.59511325925991e-01,-1.62350102066590e-01
8.03990399039818e+07	6.59508352394796e-01,-1.62362272796541e-01
8.04050405040418e+07	6.59505378645887e-01,-1.62374443450706e-01
8.04110411041018e+07	6.59502404679263e-01,-1.62386614029085e-01
8.04170417041618e+07	6.59499430494926e-01,-1.62398784531681e-01
8.04230423042218e+07	6.59496456092878e-01,-1.62410954958494e-01
8.04290429042818e+07	6.59493481473118e-01,-1.62423125309523e-01
8.04350435043418e+07	6.59490506635648e-01,-1.62435295584772e-01
8.04410441044018e+07	6.59487531580470e-01,-1.62447465784242e-01
8.04470447044618e+07	6.59484556307584e-01,-1.62459635907931e-01
8.04530453045218e+07	6.59481580816990e-01,-1.62471805955842e-01
8.04590459045818e+07	6.59478605108691e-01,-1.62483975927977e-01
8.04650465046418e+07	6.59475629182687e-01,-1.62496145824334e-01
8.04710471047018e+07	6.59472653038979e-01,-1.62508315644916e-01
8.04770477047618e+07	6.59469676677568e-01,-1.62520485389724e-01
8.04830483048218e+07	6.59466700098456e-01,-1.62532655058759e-01
8.04890489048818e+07	6.59463723301641e-01,-1.62544824652021e-01
8.04950495049418e+07	6.59460746287127e-01,-1.62556994169511e-01
8.05010501050018e+07	6.59457769054915e-01,-1.62569163611230e-01
8.05070507050618e+07	6.59454791605005e-01,-1.62581332977181e-01
8.05130513051218e+07	6.59451813937397e-01,-1.62593502267362e-01
8.05190519051818e+07	6.59448836052095e-01,-1.62605671481776e-01
8.05250525052418e+07	6.59445857949097e-01,-1.62617840620423e-01
8.05310531053018e+07	6.59442879628405e-01,-1.62630009683303e-01
8.05370537053618e+07	6.59439901090020e-01,-1.62642178670419e-01
8.05430543054218e+07	6.59436922333944e-01,-1.62654347581771e-01
8.05490549054818e+07	6.59433943360177e-01,-1.62666516417360e-01
8.05550555055418e+07	6.59430964168721e-01,-1.62678685177188e-01
8.05610561056018e+07	6.59427984759575e-01,-1.62690853861253e-01
8.05670567056618e+07	6.59425005132742e-01,-1.62703022469559e-01
8.05730573057218e+07	6.59422025288221e-01,-1.62715191002105e-01
8.05790579057818e+07	6.59419045226015e-01,-1.62727359458893e-01
8.05850585058418e+07	6.59416064946126e-01,-1.62739527839924e-01
8.05910591059018e+07	6.59413084448551e-01,-1.62751696145198e-01
8.05970597059618e+07	6.59410103733294e-01,-1.62763864374717e-01
8.06030603060218e+07	6.59407122800355e-01,-1.62776032528480e-01
8.06090609060818e+07	6.59404141649736e-01,-1.62788200606491e-01
