Record Length,Analog:140
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH3:V,,,
Vertical Scale,CH1:+2.000000E-01 CH2:+2.000000E-01 CH3:+2.000000E-01,,,
Vertical Offset,CH1:-5.880000E-01 CH2:-5.840000E-01 CH3:-5.840000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,0.0200000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH3
+5.400000E-08,+5.720000E-01,+6.560000E-01,+1.032000E+00
+5.600000E-08,+6.120000E-01,+6.560000E-01,+1.056000E+00
+5.800000E-08,+6.440000E-01,+6.560000E-01,+1.072000E+00
+6.000000E-08,+6.520000E-01,+6.640000E-01,+1.088000E+00
+6.200000E-08,+6.520000E-01,+6.640000E-01,+1.120000E+00
+6.400000E-08,+6.600000E-01,+6.560000E-01,+1.144000E+00
+6.600000E-08,+6.680000E-01,+6.560000E-01,+1.168000E+00
+6.800000E-08,+6.680000E-01,+6.800000E-01,+1.192000E+00
+7.000000E-08,+6.600000E-01,+7.440000E-01,+1.224000E+00
+7.200000E-08,+6.600000E-01,+8.320000E-01,+1.240000E+00
+7.400000E-08,+6.680000E-01,+9.120000E-01,+1.240000E+00
+7.600000E-08,+6.680000E-01,+9.520000E-01,+1.224000E+00
+7.800000E-08,+6.600000E-01,+9.760000E-01,+1.200000E+00
+8.000000E-08,+6.600000E-01,+9.760000E-01,+1.160000E+00
+8.200000E-08,+6.600000E-01,+9.840000E-01,+1.120000E+00
+8.400000E-08,+6.600000E-01,+1.008000E+00,+1.104000E+00
+8.600000E-08,+6.680000E-01,+1.032000E+00,+1.104000E+00
+8.800000E-08,+7.080000E-01,+1.032000E+00,+1.096000E+00
+9.000000E-08,+7.960000E-01,+1.032000E+00,+1.080000E+00
+9.200000E-08,+8.680000E-01,+1.040000E+00,+1.080000E+00
+9.400000E-08,+9.160000E-01,+1.056000E+00,+1.064000E+00
+9.600000E-08,+9.400001E-01,+1.064000E+00,+1.048000E+00
+9.800000E-08,+9.560000E-01,+1.088000E+00,+1.032000E+00
+1.000000E-07,+9.720000E-01,+1.096000E+00,+1.008000E+00
+1.020000E-07,+9.880000E-01,+1.088000E+00,+1.000000E+00
+1.040000E-07,+1.012000E+00,+1.088000E+00,+9.840000E-01
+1.060000E-07,+1.020000E+00,+1.080000E+00,+9.840000E-01
+1.080000E-07,+1.020000E+00,+1.072000E+00,+9.840000E-01
+1.100000E-07,+1.028000E+00,+1.048000E+00,+9.840000E-01
+1.120000E-07,+1.044000E+00,+1.040000E+00,+9.920000E-01
+1.140000E-07,+1.052000E+00,+1.040000E+00,+1.000000E+00
+1.160000E-07,+1.060000E+00,+1.040000E+00,+1.000000E+00
+1.180000E-07,+1.068000E+00,+1.040000E+00,+1.008000E+00
+1.200000E-07,+1.076000E+00,+1.040000E+00,+1.008000E+00
+1.220000E-07,+1.076000E+00,+1.040000E+00,+1.016000E+00
+1.240000E-07,+1.068000E+00,+1.040000E+00,+1.016000E+00
+1.260000E-07,+1.060000E+00,+1.032000E+00,+1.024000E+00
+1.280000E-07,+1.052000E+00,+1.024000E+00,+1.016000E+00
+1.300000E-07,+1.044000E+00,+1.016000E+00,+1.024000E+00
+1.320000E-07,+1.044000E+00,+1.008000E+00,+1.024000E+00
+1.340000E-07,+1.044000E+00,+1.008000E+00,+1.016000E+00
+1.360000E-07,+1.044000E+00,+1.008000E+00,+1.008000E+00
+1.380000E-07,+1.036000E+00,+1.008000E+00,+1.016000E+00
+1.400000E-07,+1.028000E+00,+1.016000E+00,+1.016000E+00
+1.420000E-07,+1.028000E+00,+1.024000E+00,+1.024000E+00
+1.440000E-07,+1.028000E+00,+1.024000E+00,+1.024000E+00
+1.460000E-07,+1.020000E+00,+1.024000E+00,+1.016000E+00
+1.480000E-07,+1.004000E+00,+1.016000E+00,+1.024000E+00
+1.500000E-07,+1.004000E+00,+1.024000E+00,+1.032000E+00
+1.520000E-07,+1.004000E+00,+1.024000E+00,+1.040000E+00
+1.540000E-07,+1.004000E+00,+1.032000E+00,+1.032000E+00
+1.560000E-07,+9.960001E-01,+1.024000E+00,+1.040000E+00
+1.580000E-07,+1.004000E+00,+1.016000E+00,+1.040000E+00
+1.600000E-07,+1.004000E+00,+1.024000E+00,+1.040000E+00
+1.620000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.640000E-07,+1.012000E+00,+1.016000E+00,+1.032000E+00
+1.660000E-07,+1.004000E+00,+1.024000E+00,+1.032000E+00
+1.680000E-07,+1.004000E+00,+1.024000E+00,+1.032000E+00
+1.700000E-07,+1.012000E+00,+1.016000E+00,+1.032000E+00
+1.720000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.740000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.760000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.780000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.800000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.820000E-07,+1.012000E+00,+1.016000E+00,+1.032000E+00
+1.840000E-07,+1.012000E+00,+1.024000E+00,+1.032000E+00
+1.860000E-07,+1.012000E+00,+1.032000E+00,+1.032000E+00
+1.880000E-07,+1.012000E+00,+1.032000E+00,+1.032000E+00
+1.900000E-07,+1.012000E+00,+1.024000E+00,+1.040000E+00
+1.920000E-07,+1.020000E+00,+1.024000E+00,+1.040000E+00
+1.940000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+1.960000E-07,+1.012000E+00,+1.032000E+00,+1.040000E+00
+1.980000E-07,+1.020000E+00,+1.024000E+00,+1.040000E+00
+2.000000E-07,+1.028000E+00,+1.024000E+00,+1.032000E+00
+2.020000E-07,+1.020000E+00,+1.024000E+00,+1.032000E+00
+2.040000E-07,+1.012000E+00,+1.032000E+00,+1.032000E+00
+2.060000E-07,+1.012000E+00,+1.040000E+00,+1.024000E+00
+2.080000E-07,+1.020000E+00,+1.032000E+00,+1.024000E+00
+2.100000E-07,+1.020000E+00,+1.024000E+00,+1.024000E+00
+2.120000E-07,+1.020000E+00,+1.024000E+00,+1.032000E+00
+2.140000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.160000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.180000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.200000E-07,+1.012000E+00,+1.032000E+00,+1.032000E+00
+2.220000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.240000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.260000E-07,+1.020000E+00,+1.032000E+00,+1.032000E+00
+2.280000E-07,+1.012000E+00,+1.024000E+00,+1.024000E+00
