Record Length,Analog:350
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E-01 CH2:+2.000000E-01 CH4:+1.000000E-01,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00 CH4:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.0500000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
-1.500000E-07,-6.800000E-02,+1.600000E-02,+4.000000E-03
-1.480000E-07,-5.200000E-02,+8.000000E-03,+1.200000E-02
-1.460000E-07,-4.000000E-02,-8.000000E-03,+2.400000E-02
-1.440000E-07,-2.400000E-02,-1.600000E-02,+3.200000E-02
-1.420000E-07,-8.000000E-03,-2.400000E-02,+4.000000E-02
-1.400000E-07,+8.000000E-03,-3.200000E-02,+4.800000E-02
-1.380000E-07,+2.800000E-02,-4.800000E-02,+5.600000E-02
-1.360000E-07,+4.400000E-02,-5.600000E-02,+6.000000E-02
-1.340000E-07,+6.000000E-02,-6.400000E-02,+6.400000E-02
-1.320000E-07,+7.600001E-02,-7.200000E-02,+7.200000E-02
-1.300000E-07,+9.200001E-02,-8.000001E-02,+8.000001E-02
-1.280000E-07,+1.040000E-01,-8.800001E-02,+8.400001E-02
-1.260000E-07,+1.160000E-01,-8.800001E-02,+8.800001E-02
-1.240000E-07,+1.280000E-01,-9.600000E-02,+8.800001E-02
-1.220000E-07,+1.400000E-01,-1.040000E-01,+9.600000E-02
-1.200000E-07,+1.520000E-01,-1.120000E-01,+1.000000E-01
-1.180000E-07,+1.640000E-01,-1.120000E-01,+1.000000E-01
-1.160000E-07,+1.680000E-01,-1.120000E-01,+1.000000E-01
-1.140000E-07,+1.720000E-01,-1.120000E-01,+1.000000E-01
-1.120000E-07,+1.800000E-01,-1.120000E-01,+1.000000E-01
-1.100000E-07,+1.880000E-01,-1.120000E-01,+1.000000E-01
-1.080000E-07,+1.920000E-01,-1.200000E-01,+1.000000E-01
-1.060000E-07,+1.920000E-01,-1.200000E-01,+9.600000E-02
-1.040000E-07,+1.920000E-01,-1.120000E-01,+9.200001E-02
-1.020000E-07,+1.880000E-01,-1.040000E-01,+8.800001E-02
-1.000000E-07,+1.880000E-01,-1.040000E-01,+8.400001E-02
-9.800000E-08,+1.840000E-01,-9.600000E-02,+7.600001E-02
-9.600000E-08,+1.800000E-01,-8.800001E-02,+7.200000E-02
-9.400000E-08,+1.720000E-01,-8.000001E-02,+6.400000E-02
-9.200000E-08,+1.600000E-01,-7.200000E-02,+6.000000E-02
-9.000000E-08,+1.520000E-01,-6.400000E-02,+5.200000E-02
-8.800000E-08,+1.400000E-01,-5.600000E-02,+4.400000E-02
-8.600000E-08,+1.280000E-01,-4.800000E-02,+3.600000E-02
-8.400000E-08,+1.160000E-01,-4.000000E-02,+2.800000E-02
-8.200000E-08,+1.040000E-01,-3.200000E-02,+2.000000E-02
-8.000000E-08,+9.200001E-02,-2.400000E-02,+8.000000E-03
-7.800000E-08,+7.600001E-02,-8.000000E-03,+0.000000E+00
-7.600000E-08,+6.000000E-02,+0.000000E+00,-8.000000E-03
-7.400000E-08,+4.400000E-02,+8.000000E-03,-1.600000E-02
-7.200000E-08,+2.800000E-02,+2.400000E-02,-2.400000E-02
-7.000000E-08,+1.200000E-02,+4.000000E-02,-3.200000E-02
-6.800000E-08,-4.000000E-03,+4.800000E-02,-4.000000E-02
-6.600000E-08,-2.000000E-02,+5.600000E-02,-4.800000E-02
-6.400000E-08,-3.600000E-02,+6.400000E-02,-5.600000E-02
-6.200000E-08,-5.200000E-02,+6.400000E-02,-6.400000E-02
-6.000000E-08,-6.800000E-02,+7.200000E-02,-6.800000E-02
-5.800000E-08,-8.400001E-02,+8.800001E-02,-7.600001E-02
-5.600000E-08,-1.000000E-01,+9.600000E-02,-8.400001E-02
-5.400000E-08,-1.120000E-01,+1.040000E-01,-8.400001E-02
-5.200000E-08,-1.280000E-01,+1.040000E-01,-8.800001E-02
-5.000000E-08,-1.360000E-01,+1.040000E-01,-9.600000E-02
-4.800000E-08,-1.480000E-01,+1.120000E-01,-9.600000E-02
-4.600000E-08,-1.600000E-01,+1.200000E-01,-9.600000E-02
-4.400000E-08,-1.640000E-01,+1.200000E-01,-9.600000E-02
-4.200000E-08,-1.720000E-01,+1.200000E-01,-9.600000E-02
-4.000000E-08,-1.800000E-01,+1.280000E-01,-9.600000E-02
-3.800000E-08,-1.880000E-01,+1.280000E-01,-9.600000E-02
-3.600000E-08,-1.880000E-01,+1.200000E-01,-9.600000E-02
-3.400000E-08,-1.880000E-01,+1.200000E-01,-9.200001E-02
-3.200000E-08,-1.880000E-01,+1.200000E-01,-8.800001E-02
-3.000000E-08,-1.840000E-01,+1.200000E-01,-8.800001E-02
-2.800000E-08,-1.840000E-01,+1.120000E-01,-8.000001E-02
-2.600000E-08,-1.800000E-01,+1.040000E-01,-7.600001E-02
-2.400000E-08,-1.760000E-01,+9.600000E-02,-6.800000E-02
-2.200000E-08,-1.680000E-01,+9.600000E-02,-6.000000E-02
-2.000000E-08,-1.560000E-01,+8.000001E-02,-5.200000E-02
-1.800000E-08,-1.520000E-01,+7.200000E-02,-4.800000E-02
-1.600000E-08,-1.440000E-01,+7.200000E-02,-4.000000E-02
-1.400000E-08,-1.280000E-01,+6.400000E-02,-3.200000E-02
-1.200000E-08,-1.160000E-01,+5.600000E-02,-2.400000E-02
-1.000000E-08,-1.040000E-01,+4.000000E-02,-1.600000E-02
-8.000000E-09,-9.200001E-02,+3.200000E-02,-8.000000E-03
-6.000000E-09,-7.600001E-02,+1.600000E-02,+0.000000E+00
-4.000000E-09,-6.000000E-02,+8.000000E-03,+1.200000E-02
-2.000000E-09,-4.000000E-02,+0.000000E+00,+2.000000E-02
+0.000000E+00,-2.400000E-02,-8.000000E-03,+2.800000E-02
+2.000000E-09,-1.200000E-02,-2.400000E-02,+3.600000E-02
+4.000000E-09,+4.000000E-03,-3.200000E-02,+4.400000E-02
+6.000000E-09,+2.000000E-02,-4.000000E-02,+5.200000E-02
+8.000000E-09,+4.000000E-02,-4.800000E-02,+6.000000E-02
+1.000000E-08,+5.600000E-02,-6.400000E-02,+6.400000E-02
+1.200000E-08,+6.800000E-02,-7.200000E-02,+6.800000E-02
+1.400000E-08,+8.400001E-02,-8.000001E-02,+7.600001E-02
+1.600000E-08,+1.000000E-01,-9.600000E-02,+8.400001E-02
+1.800000E-08,+1.160000E-01,-9.600000E-02,+8.800001E-02
+2.000000E-08,+1.280000E-01,-1.040000E-01,+9.200001E-02
+2.200000E-08,+1.360000E-01,-1.040000E-01,+9.200001E-02
+2.400000E-08,+1.480000E-01,-1.040000E-01,+9.600000E-02
+2.600000E-08,+1.600000E-01,-1.120000E-01,+1.000000E-01
+2.800000E-08,+1.680000E-01,-1.120000E-01,+1.000000E-01
+3.000000E-08,+1.760000E-01,-1.120000E-01,+1.000000E-01
+3.200000E-08,+1.800000E-01,-1.120000E-01,+9.600000E-02
+3.400000E-08,+1.840000E-01,-1.120000E-01,+1.000000E-01
+3.600000E-08,+1.880000E-01,-1.120000E-01,+1.000000E-01
+3.800000E-08,+1.920000E-01,-1.120000E-01,+9.600000E-02
+4.000000E-08,+1.920000E-01,-1.040000E-01,+9.200001E-02
+4.200000E-08,+1.920000E-01,-1.040000E-01,+8.800001E-02
+4.400000E-08,+1.840000E-01,-9.600000E-02,+8.400001E-02
+4.600000E-08,+1.840000E-01,-9.600000E-02,+8.000001E-02
+4.800000E-08,+1.800000E-01,-8.800001E-02,+7.200000E-02
+5.000000E-08,+1.720000E-01,-8.800001E-02,+6.800000E-02
+5.200000E-08,+1.640000E-01,-8.000001E-02,+6.000000E-02
+5.400000E-08,+1.560000E-01,-7.200000E-02,+5.200000E-02
+5.600000E-08,+1.440000E-01,-6.400000E-02,+4.400000E-02
+5.800000E-08,+1.320000E-01,-5.600000E-02,+3.600000E-02
+6.000000E-08,+1.200000E-01,-4.000000E-02,+2.800000E-02
+6.200000E-08,+1.080000E-01,-3.200000E-02,+2.000000E-02
+6.400000E-08,+9.200001E-02,-2.400000E-02,+1.200000E-02
+6.600000E-08,+8.000001E-02,-8.000000E-03,+4.000000E-03
+6.800000E-08,+6.400000E-02,+0.000000E+00,-8.000000E-03
+7.000000E-08,+4.800000E-02,+8.000000E-03,-1.600000E-02
+7.200000E-08,+3.200000E-02,+1.600000E-02,-2.400000E-02
+7.400000E-08,+1.600000E-02,+2.400000E-02,-3.200000E-02
+7.600000E-08,+0.000000E+00,+4.000000E-02,-4.000000E-02
+7.800000E-08,-1.600000E-02,+5.600000E-02,-4.800000E-02
+8.000000E-08,-3.200000E-02,+6.400000E-02,-5.200000E-02
+8.200000E-08,-4.800000E-02,+7.200000E-02,-6.000000E-02
+8.400000E-08,-6.400000E-02,+8.800001E-02,-6.800000E-02
+8.600000E-08,-8.000001E-02,+9.600000E-02,-7.600001E-02
+8.800000E-08,-9.600000E-02,+9.600000E-02,-8.000001E-02
+9.000000E-08,-1.080000E-01,+9.600000E-02,-8.400001E-02
+9.200000E-08,-1.200000E-01,+1.040000E-01,-8.800001E-02
+9.400000E-08,-1.320000E-01,+1.200000E-01,-9.200001E-02
+9.600000E-08,-1.480000E-01,+1.200000E-01,-9.600000E-02
+9.800000E-08,-1.560000E-01,+1.200000E-01,-9.600000E-02
+1.000000E-07,-1.600000E-01,+1.280000E-01,-9.600000E-02
+1.020000E-07,-1.680000E-01,+1.280000E-01,-9.600000E-02
+1.040000E-07,-1.760000E-01,+1.360000E-01,-9.600000E-02
+1.060000E-07,-1.800000E-01,+1.360000E-01,-9.600000E-02
+1.080000E-07,-1.840000E-01,+1.280000E-01,-9.600000E-02
+1.100000E-07,-1.880000E-01,+1.200000E-01,-8.800001E-02
+1.120000E-07,-1.880000E-01,+1.280000E-01,-8.400001E-02
+1.140000E-07,-1.880000E-01,+1.280000E-01,-8.400001E-02
+1.160000E-07,-1.840000E-01,+1.200000E-01,-8.000001E-02
+1.180000E-07,-1.800000E-01,+1.120000E-01,-7.600001E-02
+1.200000E-07,-1.760000E-01,+1.040000E-01,-6.400000E-02
+1.220000E-07,-1.680000E-01,+9.600000E-02,-6.000000E-02
+1.240000E-07,-1.600000E-01,+8.800001E-02,-5.200000E-02
+1.260000E-07,-1.480000E-01,+8.000001E-02,-4.800000E-02
+1.280000E-07,-1.440000E-01,+7.200000E-02,-4.000000E-02
+1.300000E-07,-1.360000E-01,+5.600000E-02,-3.200000E-02
+1.320000E-07,-1.160000E-01,+4.800000E-02,-2.400000E-02
+1.340000E-07,-1.040000E-01,+4.000000E-02,-1.600000E-02
+1.360000E-07,-8.800001E-02,+3.200000E-02,-8.000000E-03
+1.380000E-07,-8.000001E-02,+2.400000E-02,+0.000000E+00
+1.400000E-07,-6.400000E-02,+8.000000E-03,+8.000000E-03
+1.420000E-07,-4.400000E-02,+0.000000E+00,+2.000000E-02
+1.440000E-07,-2.800000E-02,-8.000000E-03,+2.800000E-02
+1.460000E-07,-1.200000E-02,-2.400000E-02,+3.600000E-02
+1.480000E-07,+4.000000E-03,-3.200000E-02,+4.400000E-02
+1.500000E-07,+2.000000E-02,-4.000000E-02,+5.200000E-02
+1.520000E-07,+3.600000E-02,-4.800000E-02,+6.000000E-02
+1.540000E-07,+5.200000E-02,-5.600000E-02,+6.400000E-02
+1.560000E-07,+6.800000E-02,-6.400000E-02,+6.800000E-02
+1.580000E-07,+8.400001E-02,-7.200000E-02,+7.200000E-02
+1.600000E-07,+9.600000E-02,-8.000001E-02,+8.000001E-02
+1.620000E-07,+1.120000E-01,-8.800001E-02,+8.800001E-02
+1.640000E-07,+1.240000E-01,-9.600000E-02,+9.200001E-02
+1.660000E-07,+1.400000E-01,-1.040000E-01,+9.600000E-02
+1.680000E-07,+1.480000E-01,-1.040000E-01,+9.600000E-02
+1.700000E-07,+1.560000E-01,-1.040000E-01,+1.000000E-01
+1.720000E-07,+1.640000E-01,-1.040000E-01,+1.000000E-01
+1.740000E-07,+1.760000E-01,-1.120000E-01,+1.000000E-01
+1.760000E-07,+1.800000E-01,-1.120000E-01,+1.000000E-01
+1.780000E-07,+1.800000E-01,-1.120000E-01,+9.600000E-02
+1.800000E-07,+1.840000E-01,-1.120000E-01,+9.600000E-02
+1.820000E-07,+1.880000E-01,-1.120000E-01,+9.600000E-02
+1.840000E-07,+1.920000E-01,-1.040000E-01,+9.200001E-02
+1.860000E-07,+1.920000E-01,-1.040000E-01,+8.800001E-02
+1.880000E-07,+1.880000E-01,-1.040000E-01,+8.400001E-02
+1.900000E-07,+1.880000E-01,-1.040000E-01,+7.600001E-02
+1.920000E-07,+1.800000E-01,-9.600000E-02,+7.200000E-02
+1.940000E-07,+1.720000E-01,-8.800001E-02,+6.400000E-02
+1.960000E-07,+1.640000E-01,-8.000001E-02,+5.600000E-02
+1.980000E-07,+1.560000E-01,-6.400000E-02,+5.200000E-02
+2.000000E-07,+1.480000E-01,-5.600000E-02,+4.800000E-02
+2.020000E-07,+1.360000E-01,-4.800000E-02,+4.000000E-02
+2.040000E-07,+1.240000E-01,-4.000000E-02,+3.200000E-02
+2.060000E-07,+1.120000E-01,-3.200000E-02,+2.400000E-02
+2.080000E-07,+9.600000E-02,-2.400000E-02,+1.200000E-02
+2.100000E-07,+8.400001E-02,-1.600000E-02,+4.000000E-03
+2.120000E-07,+6.800000E-02,-8.000000E-03,-4.000000E-03
+2.140000E-07,+5.200000E-02,+8.000000E-03,-1.200000E-02
+2.160000E-07,+3.600000E-02,+1.600000E-02,-2.000000E-02
+2.180000E-07,+2.000000E-02,+3.200000E-02,-2.800000E-02
+2.200000E-07,+4.000000E-03,+4.000000E-02,-3.600000E-02
+2.220000E-07,-1.200000E-02,+4.800000E-02,-4.400000E-02
+2.240000E-07,-2.800000E-02,+5.600000E-02,-5.200000E-02
+2.260000E-07,-4.400000E-02,+6.400000E-02,-6.000000E-02
+2.280000E-07,-6.000000E-02,+7.200000E-02,-6.800000E-02
+2.300000E-07,-7.600001E-02,+8.800001E-02,-7.600001E-02
+2.320000E-07,-9.200001E-02,+9.600000E-02,-8.000001E-02
+2.340000E-07,-1.040000E-01,+9.600000E-02,-8.400001E-02
+2.360000E-07,-1.160000E-01,+1.040000E-01,-8.800001E-02
+2.380000E-07,-1.280000E-01,+1.120000E-01,-9.200001E-02
+2.400000E-07,-1.440000E-01,+1.200000E-01,-9.600000E-02
+2.420000E-07,-1.520000E-01,+1.200000E-01,-9.600000E-02
+2.440000E-07,-1.600000E-01,+1.200000E-01,-9.600000E-02
+2.460000E-07,-1.680000E-01,+1.280000E-01,-9.600000E-02
+2.480000E-07,-1.760000E-01,+1.280000E-01,-9.600000E-02
+2.500000E-07,-1.800000E-01,+1.280000E-01,-9.600000E-02
+2.520000E-07,-1.840000E-01,+1.200000E-01,-9.600000E-02
+2.540000E-07,-1.880000E-01,+1.200000E-01,-9.200001E-02
+2.560000E-07,-1.880000E-01,+1.200000E-01,-8.800001E-02
+2.580000E-07,-1.880000E-01,+1.200000E-01,-8.400001E-02
+2.600000E-07,-1.840000E-01,+1.120000E-01,-8.000001E-02
+2.620000E-07,-1.800000E-01,+1.040000E-01,-7.600001E-02
+2.640000E-07,-1.800000E-01,+1.040000E-01,-7.200000E-02
+2.660000E-07,-1.760000E-01,+9.600000E-02,-6.400000E-02
+2.680000E-07,-1.640000E-01,+8.800001E-02,-5.600000E-02
+2.700000E-07,-1.560000E-01,+8.000001E-02,-5.200000E-02
+2.720000E-07,-1.440000E-01,+7.200000E-02,-4.400000E-02
+2.740000E-07,-1.320000E-01,+6.400000E-02,-3.600000E-02
+2.760000E-07,-1.240000E-01,+4.800000E-02,-2.800000E-02
+2.780000E-07,-1.080000E-01,+3.200000E-02,-2.000000E-02
+2.800000E-07,-9.600000E-02,+3.200000E-02,-8.000000E-03
+2.820000E-07,-8.000001E-02,+2.400000E-02,+0.000000E+00
+2.840000E-07,-6.400000E-02,+1.600000E-02,+8.000000E-03
+2.860000E-07,-4.800000E-02,+0.000000E+00,+1.600000E-02
+2.880000E-07,-3.200000E-02,-1.600000E-02,+2.400000E-02
+2.900000E-07,-1.600000E-02,-1.600000E-02,+3.200000E-02
+2.920000E-07,+0.000000E+00,-1.600000E-02,+4.000000E-02
+2.940000E-07,+1.600000E-02,-3.200000E-02,+4.800000E-02
+2.960000E-07,+3.200000E-02,-4.800000E-02,+5.600000E-02
+2.980000E-07,+4.800000E-02,-5.600000E-02,+6.400000E-02
+3.000000E-07,+6.400000E-02,-5.600000E-02,+7.200000E-02
+3.020000E-07,+8.000001E-02,-7.200000E-02,+7.600001E-02
+3.040000E-07,+9.600000E-02,-8.000001E-02,+8.000001E-02
+3.060000E-07,+1.080000E-01,-8.800001E-02,+8.800001E-02
+3.080000E-07,+1.200000E-01,-9.600000E-02,+9.200001E-02
+3.100000E-07,+1.320000E-01,-9.600000E-02,+9.600000E-02
+3.120000E-07,+1.440000E-01,-1.040000E-01,+1.000000E-01
+3.140000E-07,+1.560000E-01,-1.040000E-01,+1.000000E-01
+3.160000E-07,+1.640000E-01,-1.120000E-01,+1.000000E-01
+3.180000E-07,+1.720000E-01,-1.120000E-01,+1.000000E-01
+3.200000E-07,+1.760000E-01,-1.120000E-01,+9.600000E-02
+3.220000E-07,+1.800000E-01,-1.120000E-01,+1.000000E-01
+3.240000E-07,+1.840000E-01,-1.120000E-01,+1.000000E-01
+3.260000E-07,+1.920000E-01,-1.120000E-01,+9.600000E-02
+3.280000E-07,+1.920000E-01,-1.120000E-01,+9.600000E-02
+3.300000E-07,+1.920000E-01,-1.120000E-01,+9.200001E-02
+3.320000E-07,+1.880000E-01,-1.040000E-01,+8.800001E-02
+3.340000E-07,+1.880000E-01,-9.600000E-02,+8.000001E-02
+3.360000E-07,+1.840000E-01,-8.800001E-02,+7.600001E-02
+3.380000E-07,+1.720000E-01,-8.000001E-02,+6.800000E-02
+3.400000E-07,+1.640000E-01,-7.200000E-02,+6.400000E-02
+3.420000E-07,+1.560000E-01,-7.200000E-02,+5.600000E-02
+3.440000E-07,+1.520000E-01,-6.400000E-02,+4.800000E-02
+3.460000E-07,+1.400000E-01,-5.600000E-02,+4.000000E-02
+3.480000E-07,+1.280000E-01,-4.000000E-02,+3.200000E-02
+3.500000E-07,+1.120000E-01,-3.200000E-02,+2.400000E-02
+3.520000E-07,+1.000000E-01,-2.400000E-02,+1.600000E-02
+3.540000E-07,+8.800001E-02,-1.600000E-02,+4.000000E-03
+3.560000E-07,+7.200000E-02,-8.000000E-03,-4.000000E-03
+3.580000E-07,+5.600000E-02,+0.000000E+00,-1.200000E-02
+3.600000E-07,+4.000000E-02,+1.600000E-02,-2.000000E-02
+3.620000E-07,+2.400000E-02,+3.200000E-02,-2.800000E-02
+3.640000E-07,+8.000000E-03,+4.000000E-02,-3.600000E-02
+3.660000E-07,-8.000000E-03,+4.800000E-02,-4.400000E-02
+3.680000E-07,-2.400000E-02,+5.600000E-02,-4.800000E-02
+3.700000E-07,-4.000000E-02,+6.400000E-02,-5.600000E-02
+3.720000E-07,-5.600000E-02,+7.200000E-02,-6.400000E-02
+3.740000E-07,-7.200000E-02,+8.000001E-02,-7.200000E-02
+3.760000E-07,-9.200001E-02,+8.800001E-02,-8.000001E-02
+3.780000E-07,-1.040000E-01,+9.600000E-02,-8.400001E-02
+3.800000E-07,-1.120000E-01,+1.040000E-01,-8.800001E-02
+3.820000E-07,-1.240000E-01,+1.040000E-01,-8.800001E-02
+3.840000E-07,-1.400000E-01,+1.120000E-01,-9.200001E-02
+3.860000E-07,-1.520000E-01,+1.200000E-01,-9.600000E-02
+3.880000E-07,-1.600000E-01,+1.200000E-01,-9.600000E-02
+3.900000E-07,-1.680000E-01,+1.200000E-01,-9.600000E-02
+3.920000E-07,-1.720000E-01,+1.200000E-01,-9.600000E-02
+3.940000E-07,-1.760000E-01,+1.200000E-01,-9.600000E-02
+3.960000E-07,-1.840000E-01,+1.280000E-01,-9.600000E-02
+3.980000E-07,-1.880000E-01,+1.280000E-01,-9.600000E-02
+4.000000E-07,-1.880000E-01,+1.200000E-01,-9.200001E-02
+4.020000E-07,-1.880000E-01,+1.120000E-01,-8.800001E-02
+4.040000E-07,-1.840000E-01,+1.120000E-01,-8.000001E-02
+4.060000E-07,-1.800000E-01,+1.120000E-01,-7.600001E-02
+4.080000E-07,-1.760000E-01,+1.040000E-01,-7.200000E-02
+4.100000E-07,-1.720000E-01,+9.600000E-02,-6.400000E-02
+4.120000E-07,-1.680000E-01,+8.800001E-02,-6.000000E-02
+4.140000E-07,-1.560000E-01,+8.000001E-02,-5.200000E-02
+4.160000E-07,-1.440000E-01,+7.200000E-02,-4.400000E-02
+4.180000E-07,-1.360000E-01,+6.400000E-02,-3.600000E-02
+4.200000E-07,-1.200000E-01,+5.600000E-02,-2.800000E-02
+4.220000E-07,-1.120000E-01,+4.800000E-02,-2.000000E-02
+4.240000E-07,-1.000000E-01,+4.000000E-02,-1.200000E-02
+4.260000E-07,-8.400001E-02,+2.400000E-02,-4.000000E-03
+4.280000E-07,-6.800000E-02,+1.600000E-02,+4.000000E-03
+4.300000E-07,-5.200000E-02,+8.000000E-03,+1.200000E-02
+4.320000E-07,-3.600000E-02,-8.000000E-03,+2.400000E-02
+4.340000E-07,-2.000000E-02,-1.600000E-02,+3.200000E-02
+4.360000E-07,-4.000000E-03,-2.400000E-02,+4.000000E-02
+4.380000E-07,+1.200000E-02,-4.000000E-02,+4.800000E-02
+4.400000E-07,+2.800000E-02,-4.800000E-02,+5.600000E-02
+4.420000E-07,+4.000000E-02,-5.600000E-02,+6.400000E-02
+4.440000E-07,+5.600000E-02,-6.400000E-02,+6.800000E-02
+4.460000E-07,+7.600001E-02,-7.200000E-02,+7.600001E-02
+4.480000E-07,+9.200001E-02,-8.000001E-02,+8.000001E-02
+4.500000E-07,+1.080000E-01,-8.800001E-02,+8.000001E-02
+4.520000E-07,+1.200000E-01,-9.600000E-02,+8.800001E-02
+4.540000E-07,+1.320000E-01,-9.600000E-02,+9.200001E-02
+4.560000E-07,+1.400000E-01,-1.040000E-01,+9.200001E-02
+4.580000E-07,+1.520000E-01,-1.120000E-01,+9.600000E-02
+4.600000E-07,+1.600000E-01,-1.120000E-01,+1.000000E-01
+4.620000E-07,+1.720000E-01,-1.120000E-01,+1.000000E-01
+4.640000E-07,+1.760000E-01,-1.120000E-01,+1.000000E-01
