Record Length,Analog:140
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH3:V,,,
Vertical Scale,CH1:+2.000000E-01 CH2:+2.000000E-01 CH3:+2.000000E-01,,,
Vertical Offset,CH1:-5.840000E-01 CH2:-5.840000E-01 CH3:-5.840000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,0.0200000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH3
+0.000000E+00,+2.400000E-01,-4.800004E-02,-5.960464E-08
+2.000000E-09,+4.080000E-01,-4.000002E-02,-5.960464E-08
+4.000000E-09,+4.800000E-01,-4.000002E-02,-5.960464E-08
+6.000000E-09,+4.800000E-01,-4.800004E-02,-5.960464E-08
+8.000000E-09,+4.640000E-01,-4.800004E-02,-8.000016E-03
+1.000000E-08,+4.640000E-01,-4.800004E-02,-5.960464E-08
+1.200000E-08,+4.640000E-01,-5.600005E-02,+7.999957E-03
+1.400000E-08,+4.640000E-01,-4.800004E-02,+7.999957E-03
+1.600000E-08,+4.720000E-01,+7.999957E-03,-5.960464E-08
+1.800000E-08,+4.720000E-01,+1.520000E-01,-5.960464E-08
+2.000000E-08,+4.720000E-01,+3.280000E-01,-5.960464E-08
+2.200000E-08,+4.720000E-01,+4.400000E-01,-5.960464E-08
+2.400000E-08,+4.720000E-01,+4.720000E-01,-5.960464E-08
+2.600000E-08,+4.720000E-01,+4.640000E-01,-5.960464E-08
+2.800000E-08,+4.720000E-01,+4.640000E-01,-5.960464E-08
+3.000000E-08,+4.720000E-01,+4.720000E-01,-5.960464E-08
+3.200000E-08,+4.800000E-01,+4.800000E-01,-5.960464E-08
+3.400000E-08,+4.720000E-01,+4.800000E-01,-5.960464E-08
+3.600000E-08,+4.560000E-01,+4.960000E-01,-5.960464E-08
+3.800000E-08,+4.480000E-01,+5.280000E-01,-5.960464E-08
+4.000000E-08,+4.640000E-01,+5.760000E-01,-5.960464E-08
+4.200000E-08,+4.800000E-01,+6.160000E-01,+3.199995E-02
+4.400000E-08,+4.880000E-01,+6.320000E-01,+1.280000E-01
+4.600000E-08,+4.800000E-01,+6.320000E-01,+2.000000E-01
+4.800000E-08,+4.880000E-01,+6.240000E-01,+1.840000E-01
+5.000000E-08,+4.960000E-01,+6.320000E-01,+8.799997E-02
+5.200000E-08,+4.880000E-01,+6.320000E-01,+7.999957E-03
+5.400000E-08,+4.880000E-01,+6.320000E-01,-8.000016E-03
+5.600000E-08,+5.120000E-01,+6.240000E-01,+7.999957E-03
+5.800000E-08,+5.600000E-01,+6.240000E-01,+1.599997E-02
+6.000000E-08,+5.920000E-01,+6.240000E-01,+1.599997E-02
+6.200000E-08,+6.080000E-01,+6.240000E-01,+7.999957E-03
+6.400000E-08,+6.160000E-01,+6.240000E-01,-8.000016E-03
+6.600000E-08,+6.240000E-01,+6.240000E-01,-1.600003E-02
+6.800000E-08,+6.320000E-01,+6.240000E-01,-8.000016E-03
+7.000000E-08,+6.240000E-01,+6.000000E-01,-5.960464E-08
+7.200000E-08,+6.240000E-01,+5.440000E-01,+7.999957E-03
+7.400000E-08,+6.240000E-01,+4.480000E-01,+1.599997E-02
+7.600000E-08,+6.240000E-01,+3.520000E-01,+1.599997E-02
+7.800000E-08,+6.160000E-01,+2.800000E-01,+2.399999E-02
+8.000000E-08,+6.160000E-01,+2.560000E-01,+3.199995E-02
+8.200000E-08,+6.160000E-01,+2.560000E-01,+3.999996E-02
+8.400000E-08,+6.240000E-01,+2.560000E-01,+3.999996E-02
+8.600000E-08,+6.160000E-01,+2.480000E-01,+2.399999E-02
+8.800000E-08,+6.000000E-01,+2.480000E-01,+7.999957E-03
+9.000000E-08,+5.760000E-01,+2.480000E-01,-5.960464E-08
+9.200000E-08,+5.120000E-01,+2.560000E-01,+7.999957E-03
+9.400000E-08,+4.160000E-01,+2.640000E-01,+1.599997E-02
+9.600000E-08,+3.280000E-01,+2.640000E-01,+7.999957E-03
+9.800000E-08,+2.960000E-01,+2.720000E-01,-5.960464E-08
+1.000000E-07,+2.880000E-01,+2.720000E-01,+7.999957E-03
+1.020000E-07,+2.800000E-01,+2.720000E-01,+7.999957E-03
+1.040000E-07,+2.720000E-01,+2.560000E-01,-5.960464E-08
+1.060000E-07,+2.640000E-01,+2.560000E-01,-5.960464E-08
+1.080000E-07,+2.560000E-01,+2.480000E-01,+7.999957E-03
+1.100000E-07,+2.560000E-01,+2.240000E-01,+7.999957E-03
+1.120000E-07,+2.560000E-01,+2.160000E-01,+7.999957E-03
+1.140000E-07,+2.640000E-01,+2.000000E-01,+1.599997E-02
+1.160000E-07,+2.800000E-01,+1.920000E-01,+1.599997E-02
+1.180000E-07,+2.800000E-01,+1.920000E-01,+1.599997E-02
+1.200000E-07,+2.800000E-01,+1.920000E-01,+7.999957E-03
+1.220000E-07,+2.800000E-01,+1.840000E-01,-5.960464E-08
+1.240000E-07,+2.640000E-01,+1.760000E-01,-5.960464E-08
+1.260000E-07,+2.560000E-01,+1.760000E-01,-5.960464E-08
+1.280000E-07,+2.400000E-01,+1.760000E-01,-5.960464E-08
+1.300000E-07,+2.240000E-01,+1.760000E-01,-5.960464E-08
+1.320000E-07,+2.000000E-01,+1.760000E-01,+7.999957E-03
+1.340000E-07,+1.920000E-01,+1.840000E-01,+1.599997E-02
+1.360000E-07,+1.920000E-01,+1.840000E-01,+7.999957E-03
+1.380000E-07,+1.920000E-01,+1.840000E-01,+7.999957E-03
+1.400000E-07,+1.840000E-01,+1.840000E-01,-5.960464E-08
+1.420000E-07,+1.760000E-01,+1.840000E-01,-5.960464E-08
+1.440000E-07,+1.760000E-01,+1.760000E-01,-5.960464E-08
+1.460000E-07,+1.840000E-01,+1.680000E-01,+7.999957E-03
+1.480000E-07,+1.840000E-01,+1.600000E-01,+7.999957E-03
+1.500000E-07,+1.920000E-01,+1.600000E-01,+7.999957E-03
+1.520000E-07,+2.000000E-01,+1.600000E-01,-5.960464E-08
+1.540000E-07,+1.920000E-01,+1.600000E-01,-5.960464E-08
+1.560000E-07,+1.920000E-01,+1.600000E-01,+7.999957E-03
+1.580000E-07,+2.000000E-01,+1.600000E-01,+7.999957E-03
+1.600000E-07,+2.000000E-01,+1.520000E-01,+7.999957E-03
+1.620000E-07,+1.920000E-01,+1.520000E-01,-5.960464E-08
+1.640000E-07,+1.840000E-01,+1.520000E-01,-5.960464E-08
+1.660000E-07,+1.760000E-01,+1.520000E-01,+1.599997E-02
+1.680000E-07,+1.680000E-01,+1.520000E-01,+1.599997E-02
+1.700000E-07,+1.680000E-01,+1.440000E-01,+7.999957E-03
+1.720000E-07,+1.600000E-01,+1.440000E-01,+7.999957E-03
+1.740000E-07,+1.680000E-01,+1.440000E-01,+7.999957E-03
+1.760000E-07,+1.680000E-01,+1.520000E-01,-5.960464E-08
+1.780000E-07,+1.680000E-01,+1.600000E-01,-5.960464E-08
+1.800000E-07,+1.600000E-01,+1.520000E-01,+7.999957E-03
+1.820000E-07,+1.520000E-01,+1.440000E-01,+7.999957E-03
+1.840000E-07,+1.520000E-01,+1.520000E-01,-5.960464E-08
+1.860000E-07,+1.600000E-01,+1.520000E-01,-5.960464E-08
+1.880000E-07,+1.600000E-01,+1.520000E-01,-5.960464E-08
+1.900000E-07,+1.520000E-01,+1.520000E-01,-5.960464E-08
+1.920000E-07,+1.520000E-01,+1.520000E-01,-5.960464E-08
+1.940000E-07,+1.600000E-01,+1.440000E-01,-5.960464E-08
+1.960000E-07,+1.600000E-01,+1.440000E-01,-5.960464E-08
+1.980000E-07,+1.600000E-01,+1.440000E-01,-5.960464E-08
+2.000000E-07,+1.520000E-01,+1.440000E-01,-5.960464E-08
+2.020000E-07,+1.600000E-01,+1.440000E-01,-5.960464E-08
+2.040000E-07,+1.680000E-01,+1.440000E-01,+7.999957E-03
+2.060000E-07,+1.600000E-01,+1.440000E-01,+7.999957E-03
+2.080000E-07,+1.520000E-01,+1.440000E-01,+7.999957E-03
+2.100000E-07,+1.520000E-01,+1.440000E-01,+7.999957E-03
+2.120000E-07,+1.520000E-01,+1.440000E-01,+7.999957E-03
