Record Length,Analog:350
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E-01 CH2:+2.000000E-01 CH4:+1.000000E-01,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00 CH4:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.0500000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
Second,Volt,Volt,Volt
+1.188000E-07,+1.240000E-01,+3.920000E-01,+1.200000E-02
+1.208000E-07,+1.200000E-01,+3.840000E-01,+2.000000E-02
+1.228000E-07,+1.120000E-01,+3.840000E-01,+2.400000E-02
+1.248000E-07,+1.040000E-01,+3.760000E-01,+2.800000E-02
+1.268000E-07,+9.600000E-02,+3.840000E-01,+3.200000E-02
+1.288000E-07,+8.800001E-02,+3.920000E-01,+4.000000E-02
+1.308000E-07,+8.400001E-02,+3.840000E-01,+4.400000E-02
+1.328000E-07,+7.600001E-02,+3.680000E-01,+4.800000E-02
+1.348000E-07,+6.800000E-02,+3.600000E-01,+5.600000E-02
+1.368000E-07,+6.000000E-02,+3.600000E-01,+6.000000E-02
+1.388000E-07,+5.200000E-02,+3.520000E-01,+6.400000E-02
+1.408000E-07,+4.400000E-02,+3.440000E-01,+6.800000E-02
+1.428000E-07,+3.600000E-02,+3.440000E-01,+7.600001E-02
+1.448000E-07,+2.800000E-02,+3.360000E-01,+8.000001E-02
+1.468000E-07,+2.000000E-02,+3.200000E-01,+8.400001E-02
+1.488000E-07,+1.200000E-02,+3.120000E-01,+8.800001E-02
+1.508000E-07,+4.000000E-03,+2.960000E-01,+9.200001E-02
+1.528000E-07,-4.000000E-03,+2.880000E-01,+9.600000E-02
+1.548000E-07,-1.200000E-02,+2.720000E-01,+1.000000E-01
+1.568000E-07,-2.000000E-02,+2.640000E-01,+1.040000E-01
+1.588000E-07,-2.800000E-02,+2.560000E-01,+1.040000E-01
+1.608000E-07,-3.600000E-02,+2.400000E-01,+1.080000E-01
+1.628000E-07,-4.400000E-02,+2.320000E-01,+1.120000E-01
+1.648000E-07,-5.200000E-02,+2.160000E-01,+1.160000E-01
+1.668000E-07,-6.000000E-02,+1.920000E-01,+1.160000E-01
+1.688000E-07,-7.200000E-02,+1.840000E-01,+1.200000E-01
+1.708000E-07,-7.600001E-02,+1.680000E-01,+1.200000E-01
+1.728000E-07,-8.400001E-02,+1.520000E-01,+1.200000E-01
+1.748000E-07,-8.800001E-02,+1.280000E-01,+1.240000E-01
+1.768000E-07,-1.000000E-01,+1.200000E-01,+1.240000E-01
+1.788000E-07,-1.080000E-01,+1.040000E-01,+1.280000E-01
+1.808000E-07,-1.080000E-01,+8.800001E-02,+1.280000E-01
+1.828000E-07,-1.160000E-01,+6.400000E-02,+1.240000E-01
+1.848000E-07,-1.240000E-01,+4.800000E-02,+1.240000E-01
+1.868000E-07,-1.320000E-01,+4.000000E-02,+1.240000E-01
+1.888000E-07,-1.360000E-01,+2.400000E-02,+1.280000E-01
+1.908000E-07,-1.400000E-01,+0.000000E+00,+1.280000E-01
+1.928000E-07,-1.480000E-01,-1.600000E-02,+1.280000E-01
+1.948000E-07,-1.480000E-01,-3.200000E-02,+1.240000E-01
+1.968000E-07,-1.520000E-01,-4.800000E-02,+1.240000E-01
+1.988000E-07,-1.600000E-01,-6.400000E-02,+1.240000E-01
+2.008000E-07,-1.640000E-01,-8.000001E-02,+1.240000E-01
+2.028000E-07,-1.680000E-01,-9.600000E-02,+1.200000E-01
+2.048000E-07,-1.680000E-01,-1.120000E-01,+1.160000E-01
+2.068000E-07,-1.760000E-01,-1.280000E-01,+1.160000E-01
+2.088000E-07,-1.800000E-01,-1.440000E-01,+1.160000E-01
+2.108000E-07,-1.800000E-01,-1.600000E-01,+1.160000E-01
+2.128000E-07,-1.800000E-01,-1.760000E-01,+1.120000E-01
+2.148000E-07,-1.840000E-01,-1.920000E-01,+1.080000E-01
+2.168000E-07,-1.880000E-01,-2.000000E-01,+1.000000E-01
+2.188000E-07,-1.880000E-01,-2.160000E-01,+1.000000E-01
+2.208000E-07,-1.840000E-01,-2.320000E-01,+1.000000E-01
+2.228000E-07,-1.880000E-01,-2.480000E-01,+9.600000E-02
+2.248000E-07,-1.920000E-01,-2.560000E-01,+9.200001E-02
+2.268000E-07,-1.880000E-01,-2.640000E-01,+8.800001E-02
+2.288000E-07,-1.880000E-01,-2.720000E-01,+8.400001E-02
+2.308000E-07,-1.880000E-01,-2.960000E-01,+8.000001E-02
+2.328000E-07,-1.880000E-01,-3.040000E-01,+7.600001E-02
+2.348000E-07,-1.840000E-01,-3.120000E-01,+7.200000E-02
+2.368000E-07,-1.840000E-01,-3.200000E-01,+6.800000E-02
+2.388000E-07,-1.800000E-01,-3.360000E-01,+6.000000E-02
+2.408000E-07,-1.800000E-01,-3.360000E-01,+5.600000E-02
+2.428000E-07,-1.720000E-01,-3.440000E-01,+5.200000E-02
+2.448000E-07,-1.680000E-01,-3.520000E-01,+4.800000E-02
+2.468000E-07,-1.680000E-01,-3.600000E-01,+4.000000E-02
+2.488000E-07,-1.640000E-01,-3.680000E-01,+3.600000E-02
+2.508000E-07,-1.560000E-01,-3.680000E-01,+3.200000E-02
+2.528000E-07,-1.520000E-01,-3.680000E-01,+2.400000E-02
+2.548000E-07,-1.480000E-01,-3.760000E-01,+2.000000E-02
+2.568000E-07,-1.480000E-01,-3.760000E-01,+1.200000E-02
+2.588000E-07,-1.400000E-01,-3.760000E-01,+8.000000E-03
+2.608000E-07,-1.320000E-01,-3.760000E-01,+4.000000E-03
+2.628000E-07,-1.240000E-01,-3.760000E-01,-4.000000E-03
+2.648000E-07,-1.160000E-01,-3.840000E-01,-8.000000E-03
+2.668000E-07,-1.120000E-01,-3.840000E-01,-1.200000E-02
+2.688000E-07,-1.080000E-01,-3.840000E-01,-2.000000E-02
+2.708000E-07,-1.000000E-01,-3.760000E-01,-2.400000E-02
+2.728000E-07,-9.200001E-02,-3.680000E-01,-3.200000E-02
+2.748000E-07,-8.800001E-02,-3.680000E-01,-3.600000E-02
+2.768000E-07,-8.000001E-02,-3.680000E-01,-4.000000E-02
+2.788000E-07,-7.200000E-02,-3.600000E-01,-4.400000E-02
+2.808000E-07,-6.400000E-02,-3.600000E-01,-5.200000E-02
+2.828000E-07,-5.600000E-02,-3.440000E-01,-5.600000E-02
+2.848000E-07,-4.800000E-02,-3.440000E-01,-6.000000E-02
+2.868000E-07,-4.000000E-02,-3.360000E-01,-6.400000E-02
+2.888000E-07,-3.200000E-02,-3.280000E-01,-6.800000E-02
+2.908000E-07,-2.400000E-02,-3.120000E-01,-7.200000E-02
+2.928000E-07,-1.600000E-02,-3.040000E-01,-8.000001E-02
+2.948000E-07,-8.000000E-03,-2.960000E-01,-8.800001E-02
+2.968000E-07,+0.000000E+00,-2.880000E-01,-8.800001E-02
+2.988000E-07,+8.000000E-03,-2.800000E-01,-9.200001E-02
+3.008000E-07,+1.600000E-02,-2.720000E-01,-9.200001E-02
+3.028000E-07,+2.400000E-02,-2.560000E-01,-9.600000E-02
+3.048000E-07,+3.200000E-02,-2.400000E-01,-1.000000E-01
+3.068000E-07,+4.000000E-02,-2.240000E-01,-1.040000E-01
+3.088000E-07,+4.800000E-02,-2.160000E-01,-1.080000E-01
+3.108000E-07,+5.600000E-02,-2.000000E-01,-1.120000E-01
+3.128000E-07,+6.400000E-02,-1.840000E-01,-1.120000E-01
+3.148000E-07,+7.200000E-02,-1.680000E-01,-1.120000E-01
+3.168000E-07,+7.600001E-02,-1.600000E-01,-1.160000E-01
+3.188000E-07,+8.400001E-02,-1.440000E-01,-1.200000E-01
+3.208000E-07,+9.200001E-02,-1.280000E-01,-1.200000E-01
+3.228000E-07,+1.000000E-01,-1.120000E-01,-1.200000E-01
+3.248000E-07,+1.040000E-01,-9.600000E-02,-1.240000E-01
+3.268000E-07,+1.120000E-01,-7.200000E-02,-1.280000E-01
+3.288000E-07,+1.200000E-01,-5.600000E-02,-1.240000E-01
+3.308000E-07,+1.280000E-01,-4.800000E-02,-1.240000E-01
+3.328000E-07,+1.320000E-01,-3.200000E-02,-1.240000E-01
+3.348000E-07,+1.400000E-01,-1.600000E-02,-1.280000E-01
+3.368000E-07,+1.440000E-01,+8.000000E-03,-1.240000E-01
+3.388000E-07,+1.480000E-01,+2.400000E-02,-1.240000E-01
+3.408000E-07,+1.520000E-01,+4.000000E-02,-1.240000E-01
+3.428000E-07,+1.560000E-01,+5.600000E-02,-1.240000E-01
+3.448000E-07,+1.640000E-01,+7.200000E-02,-1.200000E-01
+3.468000E-07,+1.680000E-01,+8.800001E-02,-1.200000E-01
+3.488000E-07,+1.680000E-01,+1.040000E-01,-1.200000E-01
+3.508000E-07,+1.720000E-01,+1.200000E-01,-1.200000E-01
+3.528000E-07,+1.760000E-01,+1.280000E-01,-1.160000E-01
+3.548000E-07,+1.800000E-01,+1.440000E-01,-1.120000E-01
+3.568000E-07,+1.800000E-01,+1.600000E-01,-1.120000E-01
+3.588000E-07,+1.840000E-01,+1.760000E-01,-1.080000E-01
+3.608000E-07,+1.880000E-01,+1.920000E-01,-1.040000E-01
+3.628000E-07,+1.880000E-01,+2.080000E-01,-1.000000E-01
+3.648000E-07,+1.880000E-01,+2.240000E-01,-1.000000E-01
+3.668000E-07,+1.880000E-01,+2.400000E-01,-9.600000E-02
+3.688000E-07,+1.880000E-01,+2.640000E-01,-9.200001E-02
+3.708000E-07,+1.880000E-01,+2.720000E-01,-8.800001E-02
+3.728000E-07,+1.880000E-01,+2.720000E-01,-8.400001E-02
+3.748000E-07,+1.920000E-01,+2.800000E-01,-8.000001E-02
+3.768000E-07,+1.880000E-01,+2.960000E-01,-7.600001E-02
+3.788000E-07,+1.840000E-01,+3.120000E-01,-7.200000E-02
+3.808000E-07,+1.840000E-01,+3.200000E-01,-6.400000E-02
+3.828000E-07,+1.800000E-01,+3.200000E-01,-6.000000E-02
+3.848000E-07,+1.800000E-01,+3.360000E-01,-5.600000E-02
+3.868000E-07,+1.760000E-01,+3.440000E-01,-5.200000E-02
+3.888000E-07,+1.760000E-01,+3.440000E-01,-4.800000E-02
+3.908000E-07,+1.720000E-01,+3.520000E-01,-4.400000E-02
+3.928000E-07,+1.680000E-01,+3.600000E-01,-3.600000E-02
+3.948000E-07,+1.640000E-01,+3.760000E-01,-3.200000E-02
