Record Length,Analog:14000
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH3:V,,,
Vertical Scale,CH1:+2.000000E-01 CH2:+2.000000E-01 CH3:+2.000000E-01,,,
Vertical Offset,CH1:-5.840000E-01 CH2:-5.840000E-01 CH3:-5.840000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,2.0000000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH3
-1.354400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.354200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.354000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.353800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.353600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.353400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.353200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.353000E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.352800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.352600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.352400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.352200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.352000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.351800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.351600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.351400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.351200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.351000E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.350800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.350600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.350400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.350200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.350000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.349800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.349600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.349400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.349200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.349000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.348800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.348600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.348400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.348200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.348000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.347800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.347600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.347400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.347200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.347000E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.346800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.346600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.346400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.346200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.346000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.345800E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.345600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.345400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.345200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.345000E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.344800E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.344600E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.344400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.344200E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.344000E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.343800E-05,-2.400005E-02,-1.600003E-02,+2.399999E-02
-1.343600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.343400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.343200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.343000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.342800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.342600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.342400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.342200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.342000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.341800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.341600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.341400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.341200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.341000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.340800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.340600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.340400E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.340200E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.340000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.339800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.339600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.339400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.339200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.339000E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.338800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.338600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.338400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.338200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.338000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.337800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.337600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.337400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.337200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.337000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.336800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.336600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.336400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.336200E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.336000E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.335800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.335600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.335400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.335200E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.335000E-05,-2.400005E-02,-1.600003E-02,+2.399999E-02
-1.334800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.334600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.334400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.334200E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.334000E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.333800E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.333600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.333400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.333200E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.333000E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.332800E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.332600E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.332400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.332200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.332000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.331800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.331600E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.331400E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.331200E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.331000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.330800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.330600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.330400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.330200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.330000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.329800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.329600E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.329400E-05,-2.400005E-02,-1.600003E-02,+2.399999E-02
-1.329200E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.329000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.328800E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.328600E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.328400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.328200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.328000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.327800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.327600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.327400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.327200E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.327000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.326800E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.326600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.326400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.326200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.326000E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.325800E-05,-2.400005E-02,-1.600003E-02,+2.399999E-02
-1.325600E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.325400E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.325200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.325000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.324800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.324600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.324400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.324200E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.324000E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.323800E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.323600E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.323400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.323200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.323000E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.322800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.322600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.322400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.322200E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.322000E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.321800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.321600E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.321400E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.321200E-05,-2.400005E-02,-1.600003E-02,+2.399999E-02
-1.321000E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.320800E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.320600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.320400E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.320200E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.320000E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.319800E-05,-2.400005E-02,-2.400005E-02,+2.399999E-02
-1.319600E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
-1.319400E-05,-1.600003E-02,-1.600003E-02,+2.399999E-02
-1.319200E-05,-1.600003E-02,-2.400005E-02,+2.399999E-02
-1.319000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.318800E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.318600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.318400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.318200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.318000E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.317800E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.317600E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.317400E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.317200E-05,-2.400005E-02,-2.400005E-02,+1.599997E-02
-1.317000E-05,-1.600003E-02,-2.400005E-02,+1.599997E-02
-1.316800E-05,-1.600003E-02,-1.600003E-02,+1.599997E-02
-1.316600E-05,-2.400005E-02,-1.600003E-02,+1.599997E-02
