Hz_real,Hz_imag,Vout_real,Vout_imag,Vin_real,Vin_imag
1862087.13666287,0,0.49932735537886,-0.0232932522722841,0.49946947848743,-0.011372559775968
1905460.71796325,0,0.499295687928488,-0.0238348942033855,0.499444513899788,-0.011636376993046
1949844.59975804,0,0.499262531246574,-0.0243890863789939,0.499418376440785,-0.0119062619195378
1995262.31496888,0,0.49922781545675,-0.0249561164113672,0.499391011188442,-0.0121823503713568
2041737.94466953,0,0.499191467419178,-0.0255362782763685,0.499362360666423,-0.0124647809350945
2089296.13085404,0,0.499153410579601,-0.0261298724379075,0.499332364726914,-0.0127536950046842
2137962.08950223,0,0.499113564811554,-0.0267372059736071,0.499300960428305,-0.0130492368169523
2187761.62394955,0,0.499071846251426,-0.0273585927016067,0.499268081907449,-0.0133515534858942
2238721.13856834,0,0.499028167126089,-0.0279943533084056,0.499233660246275,-0.0136607950354984
2290867.65276777,0,0.498982435572757,-0.0286448154776358,0.499197623332524,-0.0139771144309282
2344228.81531992,0,0.498934555450741,-0.0293103140196473,0.499159895714383,-0.0143006676078545
2398832.91901949,0,0.498884426144775,-0.0299911910017702,0.499120398448745,-0.0146316134997193
2454708.91568503,0,0.498831942359531,-0.0306877958791107,0.499079048942877,-0.0149701140626894
2511886.43150958,0,0.498776993904976,-0.0314004856257187,0.499035760789208,-0.0153163342980421
2570395.78276886,0,0.498719465472166,-0.0321296248659541,0.498990443592979,-0.0156704422717069
2630267.99189538,0,0.498659236399105,-0.0328755860058587,0.498943002792489,-0.0160326091306629
2691534.80392691,0,0.498596180426228,-0.033638749364325,0.498893339471638,-0.0164030091158706
2754228.70333816,0,0.498530165441119,-0.034419503303835,0.498841350164496,-0.016781819571394
2818382.93126445,0,0.49846105321199,-0.0352182443605206,0.498786926651587,-0.0171692209493395
2884031.5031266,0,0.498388699109503,-0.0360353773732761,0.498729955747595,-0.0175653968102148
2951209.22666638,0,0.498312951816431,-0.0368713156116322,0.498670319080192,-0.0179705338182784
3019951.72040201,0,0.498233653024722,-0.0377264809020743,0.49860789285965,-0.0183848217314216
3090295.43251359,0,0.498150637119422,-0.038601303752463,0.498542547638943,-0.018808453385089
3162277.66016838,0,0.498063730848991,-0.0394962234741872,0.498474148064012,-0.0192416246697113
3235936.56929628,0,0.49797275298146,-0.0404116883016502,0.498402552613857,-0.0196845345010833
3311311.21482591,0,0.497877513945906,-0.0413481555086586,0.498327613330135,-0.0201373847830822
3388441.56139202,0,0.497777815458694,-0.0423060915212494,0.498249175535942,-0.0206003803620774
3467368.50452531,0,0.497673450133914,-0.0432859720264564,0.498167077543429,-0.0210737289723392
3548133.89233575,0,0.497564201077456,-0.0442882820764782,0.498081150349948,-0.021557641171702
3630780.54770101,0,0.497449841464114,-0.0453135161876722,0.497991217322384,-0.0220523302666927
3715352.29097172,0,0.497330134097143,-0.0463621784337538,0.497897093869359,-0.0225580122262742
3801893.96320561,0,0.497204830949641,-0.0474347825325383,0.49779858710099,-0.0230749055833006
3890451.4499428,0,0.497073672687163,-0.0485318519255139,0.497695495475901,-0.0236032313227198
3981071.70553497,0,0.496936388170923,-0.0496539198494837,0.497587608435191,-0.0241432127554907
4073802.77804112,0,0.496792693940967,-0.0508015293994643,0.497474706023068,-0.0246950753771204
4168693.83470335,0,0.496642293678683,-0.0519752335819697,0.497356558493906,-0.0252590467096484
4265795.18801592,0,0.496484877648006,-0.0531755953577533,0.49723292590546,-0.0258353561258337
4365158.32240165,0,0.496320122114694,-0.054403187673017,0.497103557698035,-0.0264242346542166
4466835.92150962,0,0.496147688743039,-0.0556585934780337,0.496968192259421,-0.0270259147636448
4570881.89614874,0,0.495967223969379,-0.0569424057320594,0.496826556475417,-0.0276406301257631
4677351.41287197,0,0.495778358351812,-0.0582552273933411,0.496678365265863,-0.0282686153538729
4786300.92322638,0,0.495580705895487,-0.0595976713929527,0.49652332110607,-0.0289101057164676
4897788.19368445,0,0.495373863352902,-0.0609703605911122,0.496361113533656,-0.0295653368236482
5011872.33627271,0,0.495157409498634,-0.0623739277145535,0.496191418640803,-0.0302345442845147
5128613.83991364,0,0.494930904377963,-0.0638090152734413,0.496013898552059,-0.0309179633335139
5248074.60249772,0,0.494693888528875,-0.0652762754562315,0.495828200887839,-0.0316158284236068
5370317.96370252,0,0.494445882176987,-0.0667763700007872,0.495633958213905,-0.0323283727839956
5495408.73857624,0,0.494186384402949,-0.06830997003997,0.495430787477164,-0.0330558279400189
5623413.25190348,0,0.49391487228196,-0.069877755919828,0.495218289428252,-0.0337984231926924
5754399.37337156,0,0.493630799995072,-0.0714804169884059,0.494996048031475,-0.0345563850552309
5888436.55355588,0,0.493333597912041,-0.0731186513530994,0.494763629862806,-0.0353299366437456
6025595.86074357,0,0.493022671645536,-0.0747931656043784,0.494520583496797,-0.0361192970191597
6165950.01861481,0,0.49269740107664,-0.0765046745035965,0.494266438883406,-0.0369246804772331
6309573.44480192,0,0.492357139351629,-0.0782539006325029,0.494000706715919,-0.0377462957834314
6456542.29034654,0,0.492001211850172,-0.0800415740019666,0.493722877791353,-0.0385843453492095
6606934.48007595,0,0.491628915125171,-0.0818684316173245,0.493432422364921,-0.0394390243461205
6760829.7539198,0,0.491239515814626,-0.083735216997657,0.49312878950039,-0.0403105197539899
6918309.70918935,0,0.49083224952605,-0.0856426796462035,0.492811406418409,-0.0411990093392299
7079457.84384136,0,0.490406319694107,-0.0875915744690288,0.49247967784517,-0.0421046605591967
7244359.60074989,0,0.489960896412356,-0.0895826611389689,0.492132985364074,-0.0430276293883262
7413102.41300916,0,0.489495115240142,-0.0916167034017951,0.491770686773403,-0.0439680590616148
7585775.75029182,0,0.489008075985928,-0.0936944683214696,0.491392115453373,-0.0449260787308464
7762471.1662869,0,0.488498841468553,-0.0958167254612952,0.490996579746329,-0.0459018020288079
7943282.3472428,0,0.487966436258198,-0.097984245997717,0.490583362354276,-0.0468953255365763
8128305.16164097,0,0.487409845399059,-0.100197801763497,0.490151719758419,-0.0479067271488199
8317637.71102669,0,0.486828013116061,-0.102458164216964,0.489700881665871,-0.0489360643319127
8511380.38202375,0,0.48621984150824,-0.104766103334052,0.489230050489236,-0.0499833722695458
8709635.89956079,0,0.485584189231738,-0.107122386419859,0.488738400865374,-0.051048661890402
8912509.38133743,0,0.484919870175736,-0.109527776836528,0.488225079220275,-0.0521319177723831
9120108.39355908,0,0.484225652134988,-0.111983032644327,0.487689203387639,-0.0532330959178013
9332543.00796989,0,0.483500255483046,-0.114488905152957,0.487129862289497,-0.0543521213939161
9549925.86021434,0,0.482742351850629,-0.117046137380242,0.486546115687987,-0.0554888858331825
9772372.20955808,0,0.481950562814061,-0.119655462415626,0.485936994018207,-0.0566432447876056
9999999.99999998,0,0.481123458599105,-0.122317601686118,0.485301498312972,-0.0578150149316606
10232929.9228075,0,0.480259556805982,-0.125033263122698,0.484638600231218,-0.0590039711083515
10471285.480509,0,0.479357321161832,-0.127803139225554,0.483947242202816,-0.0602098432131409
10715193.052376,0,0.478415160307304,-0.130627905026998,0.483226337703567,-0.0614323129107077
10964781.9614318,0,0.477431426624461,-0.133508215951477,0.482474771675306,-0.062671010179771
11220184.5430196,0,0.476404415113586,-0.136444705572679,0.481691401107175,-0.063925509681574
11481536.2149688,0,0.475332362326949,-0.1394379832685,0.480875055795349,-0.0651953269480587
11748975.5493953,0,0.474213445367975,-0.142488631775461,0.480024539299809,-0.0664799143862765
12022644.3461741,0,0.473045780964612,-0.14559720464509,0.479138630118038,-0.0677786570961975
12302687.7081238,0,0.471827424626051,-0.14876422360586,0.478216083096967,-0.0690908684997915
12589254.1179416,0,0.470556369892158,-0.151990175835465,0.477255631105875,-0.070415785780084
12882495.5169313,0,0.469230547685181,-0.155275511149535,0.476255986994481,-0.0717525651298239
13182567.385564,0,0.467847825773338,-0.158620639114376,0.475215845861955,-0.0731002768104778
13489628.8259165,0,0.466406008355874,-0.162025926092919,0.47413388766418,-0.0744579000234551
13803842.6460288,0,0.464902835778922,-0.165491692234874,0.473008780188169,-0.0758243175968218
14125375.4462275,0,0.463335984391178,-0.169018208424013,0.471839182424167,-0.0771983104922376
14454397.7074592,0,0.461703066547779,-0.172605693197608,0.47062374836766,-0.0785785521385036
14791083.881682,0,0.460001630769973,-0.176254309655345,0.469361131285103,-0.0799636025998991
15135612.484362,0,0.458229162067029,-0.179964162377482,0.468049988478943,-0.0813519025894548
15488166.1891248,0,0.456383082425456,-0.183735294374613,0.466688986589093,-0.0827417673394275
15848931.9246111,0,0.454460751468747,-0.187567684094197,0.465276807469763,-0.0841313803435389
16218100.9735892,0,0.452459467288677,-0.191461242511906,0.463812154682169,-0.085518786987986
16595869.0743756,0,0.450376467446468,-0.195415810338911,0.462293760645314,-0.0869018880908478
16982436.5246174,0,0.448208930138894,-0.19943115537939,0.46072039448866,-0.088278433372275
17378008.2874937,0,0.445953975520542,-0.20350697007578,0.459090870652164,-0.0896460148807592
17782794.1003892,0,0.443608667168932,-0.207642869282606,0.457404058280756,-0.0910020604038253
18197008.5860998,0,0.441170013673878,-0.211838388313032,0.455658891462009,-0.0923438268946507
18620871.3666286,0,0.438634970326377,-0.216092981305547,0.453854380357394,-0.0936683939493922
19054607.1796324,0,0.436000440875204,-0.220406019961356,0.451989623279288,-0.0949726573733559
19498445.9975804,0,0.433263279311329,-0.224776792706066,0.45006381976771,-0.096253322877579
19952623.1496887,0,0.430420291631011,-0.229204504331953,0.448076284722782,-0.0975068999508746
20417379.4466952,0,0.427468237517957,-0.233688276179492,0.446026463651133,-0.0987296959559088
20892961.3085403,0,0.424403831873086,-0.238227146918701,0.443913949086974,-0.0999178105014218
21379620.8950223,0,0.421223746107076,-0.242820073992126,0.441738498251596,-0.10106713014626
21877616.2394955,0,0.417924609095922,-0.247465935781781,0.439500052018502,-0.102173323494461
22387211.3856833,0,0.414503007682964,-0.252163534561914,0.437198755255708,-0.103231836744227
22908676.5276777,0,0.410955486592106,-0.256911600297808,0.43483497862191,-0.104237889757314
23442288.1531991,0,0.40727854759618,-0.261708795347825,0.432409341899586,-0.105186472719117
23988329.1901948,0,0.403468647761192,-0.266553720121151,0.429922738955978,-0.106072343463782
24547089.1568502,0,0.399522196561536,-0.271444919736995,0.427376364432516,-0.106890025543002
25118864.3150957,0,0.395435551632783,-0.27638089172185,0.424771742275114,-0.107633807122064
25703957.8276885,0,0.39120501289712,-0.281360094769521,0.422110756232307,-0.108297740792444
26302679.9189537,0,0.386826814761598,-0.286380958573322,0.419395682465933,-0.108875644397121
26915348.0392691,0,0.38229711605076,-0.291441894720649,0.416629224440598,-0.109361102973286
27542287.0333816,0,0.377611987292393,-0.296541308616214,0.413814550284299,-0.109747471927947
28183829.3126444,0,0.372767394927823,-0.301677612370798,0.410955332843928,-0.110027881575733
28840315.031266,0,0.367759181965583,-0.306849238556296,0.408055792697059,-0.110195243186175
29512092.2666637,0,0.362583044538985,-0.312054654683869,0.405120744426233,-0.110242256711024
30199517.20402,0,0.357234503763274,-0.317292378208536,0.402155646515162,-0.110161420392589
30902954.3251358,0,0.351708872215908,-0.322560991798588,0.399166655288989,-0.109945042493582
31622776.6016837,0,0.346001214283105,-0.327859158529347,0.396160683394352,-0.109585255440305
32359365.6929627,0,0.340106299526196,-0.333185636564928,0.393145463400856,-0.109074032737421
33113112.148259,0,0.334018548121381,-0.338539292774989,0.390129617205152,-0.108403209098293
33884415.6139201,0,0.32773196731515,-0.343919114591168,0.387122732033568,-0.107564504345081
34673685.045253,0,0.321240077713763,-0.349324219233795,0.384135443970529,-0.106549551774041
35481338.9233574,0,0.314535828087992,-0.354753859226065,0.381179530088981,-0.105349931862054
36307805.47701,0,0.307611497223076,-0.360207422850223,0.37826801042642,-0.103957212420476
37153522.9097171,0,0.300458581178753,-0.36568442787633,0.375415261235987,-0.102362996595032
38018939.632056,0,0.293067664146295,-0.371184506493281,0.372637141145235,-0.100558980481681
38904514.4994279,0,0.285428270901624,-0.376707378874317,0.369951132072751,-0.0985370225985748
39810717.0553496,0,0.277528698661123,-0.382252812190695,0.367376496979031,-0.0962892280487062
40738027.7804111,0,0.269355825959332,-0.387820561116381,0.364934456753224,-0.0938080509582978
41686938.3470334,0,0.260894896000629,-0.393410284904751,0.362648388745461,-0.0910864197219644
42657951.8801591,0,0.252129271814664,-0.399021434916984,0.360544049620781,-0.0881178907760921
43651583.2240164,0,0.243040160504925,-0.404653104981173,0.358649825297088,-0.0848968381171656
44668359.2150961,0,0.233606303977504,-0.410303835087826,0.356997010679399,-0.0814186876556235
45708818.9614873,0,0.223803633855871,-0.415971356592852,0.355620121631918,-0.0776802078371777
46773514.1287196,0,0.213604888949149,-0.421652264198188,0.354557241015474,-0.0736798708775463
47863009.2322636,0,0.2029791948227,-0.427341596392127,0.353850399483031,-0.0694183025641458
48977881.9368444,0,0.191891606975039,-0.433032301622983,0.353545989814942,-0.0648988430124489
50118723.362727,0,0.180302622216775,-0.438714562115368,0.353695210525078,-0.0601282461608029
51286138.3991363,0,0.168167667587641,-0.444374940799827,0.354354529765634,-0.0551175522632621
52480746.024977,0,0.15543658325274,-0.449995309250908,0.355586153485596,-0.0498831752578746
53703179.6370251,0,0.142053126277347,-0.455551505874737,0.357458471366257,-0.0444482555883439
54954087.3857622,0,0.127954537332718,-0.461011664148818,0.360046438924567,-0.0388443385451797
56234132.5190347,0,0.113071234015677,-0.466334141209759,0.363431832558562,-0.0331134477518711
57543993.7337155,0,0.0973267248666906,-0.47146496894282,0.367703283914026,-0.0273106316173151
58884365.5355586,0,0.0806378801634454,-0.476334745560781,0.372955957958933,-0.0215070647964731
60255958.6074355,0,0.0629157523560163,-0.480854889934902,0.379290682355705,-0.0157937824797837
61659500.186148,0,0.0440672137392319,-0.484913200938261,0.386812260977402,-0.0102861053865272
63095734.4480191,0,0.0239977736620879,-0.488368711129447,0.395626609688731,-0.0051287663192876
64565422.9034653,0,0.0026160510806903,-0.491045915089581,0.405836238978937,-0.000501658197759491
66069344.8007593,0,-0.0201594976106063,-0.492728611166806,0.417533483872846,0.00337403490916338
67608297.5391979,0,-0.0443908822788025,-0.493153851425809,0.430790768252441,0.0062298182407573
69183097.0918933,0,-0.0701071429388324,-0.492006881512136,0.445647132527302,0.00774485965995558
70794578.4384135,0,-0.097286478518235,-0.488918495655674,0.462090329582622,0.00754338068505178
72443596.0074987,0,-0.125833580770446,-0.483466926964629,0.480034129466388,0.00519658500368803
74131024.1300914,0,-0.155552581555378,-0.475187161235111,0.499291241177653,0.000232012296438433
75857757.502918,0,-0.186117413747115,-0.463591190200759,0.51954365191097,-0.00784616710957869
77624711.6628688,0,-0.217043524167958,-0.448202791930979,0.540314322204097,-0.0195223294525287
79432823.4724278,0,-0.247667635433027,-0.428609304121988,0.5609469338751,-0.0352175812670715
81283051.6164096,0,-0.277145001441953,-0.404529807344483,0.580603135443649,-0.0552215329579735
83176377.1102667,0,-0.304474984940028,-0.375893731117496,0.598288113376276,-0.0796136497170553
85113803.8202373,0,-0.328563840153012,-0.342916710052661,0.612913372039857,-0.108187352889114
87096358.9956077,0,-0.348326546140073,-0.306153832035587,0.623398567854309,-0.140396730145538
89125093.8133741,0,-0.362817437291302,-0.266508181239888,0.628802143888193,-0.175347951968034
91201083.9355906,0,-0.371365607174484,-0.225178749978723,0.628456740894281,-0.21185132070574
93325430.0796987,0,-0.373682189482453,-0.183547246569422,0.622076488308429,-0.248534425266734
95499258.6021431,0,-0.369909164258524,-0.143023344829755,0.609805823145486,-0.283996856029448
97723722.0955806,0,-0.360594823153337,-0.104883329592216,0.592194970290416,-0.316971525758725
99999999.9999995,0,-0.346603441207059,-0.0701396540351551,0.570109631416357,-0.346455080866071
102329299.228075,0,-0.328985556622459,-0.0394671967462058,0.544601283729784,-0.371781615205032
104712854.805089,0,-0.308842396455158,-0.0131924289323805,0.516771626204448,-0.3926334760628
107151930.52376,0,-0.287212405518153,0.00866612256669785,0.487659130340521,-0.409000776737872
109647819.614318,0,-0.264994896466162,0.0263272042302996,0.458162713160875,-0.421110703490478
112201845.430196,0,-0.242912602632433,0.0401672970178779,0.429004313773169,-0.429347957104487
114815362.149688,0,-0.221506013342193,0.0506478772146094,0.400723252989709,-0.434181996506024
117489755.493952,0,-0.201148845176029,0.0582577760491948,0.373691729259853,-0.43610938347711
120226443.461741,0,-0.182074492516105,0.0634727904232711,0.348141294044303,-0.435613380736115
123026877.081237,0,-0.164405775675048,0.0667308640369701,0.324192624743647,-0.433139122586539
125892541.179416,0,-0.14818316369333,0.0684194610886182,0.301883772096207,-0.429080980216265
128824955.169313,0,-0.133389031013851,0.0688715025930228,0.281194441100225,-0.423778491585312
131825673.85564,0,-0.119967146406538,0.0683667326501169,0.262065503696712,-0.417517723119295
134896288.259165,0,-0.107837551526963,0.0671361352348336,0.244413900477399,-0.41053568365883
138038426.460288,0,-0.0969074473668659,0.065367755895499,0.228143549572729,-0.403026144927484
141253754.462275,0,-0.0870788543222265,0.0632128807684779,0.213153028358556,-0.395145820799121
144543977.074592,0,-0.0782537879601927,0.0607919633563063,0.199340769991099,-0.387020295684375
147910838.81682,0,-0.0703375915430634,0.0581999862666578,0.186608415771008,-0.378749389106999
151356124.84362,0,-0.0632409425844243,0.0555111329817936,0.174862840567689,-0.370411831415249
154881661.891247,0,-0.0568809321587432,0.0527827555804118,0.164017249993671,-0.362069236428995
158489319.24611,0,-0.0511815142037344,0.0500586840685739,0.153991646548167,-0.353769416562097
162181009.735892,0,-0.0460735406603425,0.0473719506117675,0.144712880564778,-0.345549113599903
165958690.743755,0,-0.0414945357371959,0.0447470105485608,0.13611443924955,-0.337436226905548
169824365.246173,0,-0.0373883159390537,0.0422015401149259,0.128136080456391,-0.32945161888331
173780082.874937,0,-0.033704528504024,0.0397478836160754,0.120723383859304,-0.321610570341255
177827941.003891,0,-0.0303981565751997,0.0373942135008478,0.11382726786791,-0.313923949120037
181970085.860997,0,-0.0274290223127038,0.0351454571947113,0.107403503518335,-0.306399145762298
186208713.666286,0,-0.0247613072820769,0.0330040355509689,0.101412244705883,-0.29904082100715
190546071.796324,0,-0.0223631013524709,0.0309704497977299,0.095817586027004,-0.291851501918676
194984459.975803,0,-0.0202059859042372,0.0290437470140028,0.0905871540670387,-0.284832056619506
199526231.496887,0,-0.0182646535797266,0.0272218884311078,0.0856917344066305,-0.27798207186952
204173794.466952,0,-0.0165165645383888,0.0255020401209344,0.0811049343484904,-0.271300153000946
208929613.085403,0,-0.0149416377889974,0.0238808017678735,0.0768028799789675,-0.264784161862091
213796208.950222,0,-0.0135219753804537,0.0223543860912024,0.072763945388016,-0.258431405297192
218776162.394954,0,-0.01224161683751,0.0209187589636215,0.0689685114761351,-0.252238784173899
223872113.856833,0,-0.0110863210900718,0.0195697482489168,0.0653987516389033,-0.246202910951796
229086765.276776,0,-0.0100433731693373,0.0183031277631101,0.0620384416437348,-0.240320202171229
234422881.531991,0,-0.00910141306633455,0.0171146814704548,0.0588727911349291,-0.234586950952675
239883291.901947,0,-0.00825028432518539,0.0160002519937667,0.0558882943787726,-0.228999383568808
245470891.568501,0,-0.00748090014616096,0.0149557766955047,0.05307259806192,-0.223553703331695
251188643.150956,0,-0.00678512498394447,0.0139773139295348,0.0504143841652251,-0.218246124384223
257039578.276885,0,-0.0061556698330336,0.0130610615397755,0.0479032661401852,-0.21307289746387
263026799.189536,0,-0.00558599958812135,0.0122033692639056,0.0455296968094693,-0.20803032929147
269153480.39269,0,-0.00507025104890899,0.0114007463664801,0.0432848865929508,-0.203114796906022
275422870.333815,0,-0.00460316030448753,0.0106498655589953,0.0411607308246618,-0.198322758001769
281838293.126444,0,-0.00417999838182978,0.00994756405106141,0.0391497450737831,-0.193650758112172
288403150.312659,0,-0.00379651417651924,0.0092908424060501,0.0372450075146712,-0.18909543531613
295120922.666637,0,-0.00344888380252705,0.00867686173777846,0.0354401075079229,-0.184653523006332
301995172.0402,0,-0.00313366560279856,0.00810293967514643,0.0337290996577833,-0.180321851151128
309029543.251357,0,-0.00284776015489002,0.00756654543370462,0.0321064627020679,-0.176097346394341
316227766.016836,0,-0.0025883746871767,0.00706529426257698,0.0305670626704914,-0.1719770312677
323593656.929626,0,-0.00235299139245741,0.00659694147853773,0.0291061198170968,-0.167958022734627
331131121.482589,0,-0.00213933918825314,0.0061593762535937,0.0277191788935029,-0.164037530239202
338844156.1392,0,-0.00194536852778559,0.00575061528595052,0.0264020823829981,-0.160212853398108
346736850.452529,0,-0.00176922891347389,0.00536879645498374,0.0251509463620476,-0.156481379444385
354813389.233573,0,-0.00160924880665103,0.00501217253738534,0.0239621386963954,-0.152840580508659
363078054.770099,0,-0.00146391766382789,0.00467910504288053,0.0228322593143929,-0.149288010804835
371535229.09717,0,-0.00133186986188634,0.00436805821290297,0.0217581223311295,-0.145821303772366
380189396.320559,0,-0.00121187030264544,0.0040775932136474,0.0207367398239592,-0.142438169215229
389045144.994278,0,-0.00110280151182785,0.00380636254540084,0.0197653070836264,-0.139136390468184
398107170.553495,0,-0.00100365206900243,0.00355310468251255,0.0188411891858287,-0.1359138216133
407380277.80411,0,-0.000913506223981589,0.00331663895241761,0.0179619087461097,-0.132768384763633
416869383.470333,0,-0.000831534571747879,0.00309586065747019,0.0171251347367799,-0.129698067426128
426579518.80159,0,-0.00075698567256647,0.00288973643972091,0.0163286722584163,-0.126700919952043
436515832.240163,0,-0.000689178516765229,0.00269729988598674,0.0155704531706378,-0.123775053080158
446683592.15096,0,-0.000627495744954047,0.00251764736844758,0.0148485274975214,-0.120918635575725
457088189.614872,0,-0.000571377544403292,0.002349934114429,0.0141610555323983,-0.118129891966285
467735141.287195,0,-0.000520316151075616,0.00219337049788828,0.0135063005750145,-0.115407100374083
478630092.322635,0,-0.000473850894552048,0.00204721854432339,0.0128826222413072,-0.112748590443768
489778819.368443,0,-0.000431563729939409,0.00191078864030204,0.0122884702924504,-0.110152741363259
501187233.627269,0,-0.000393075206902189,0.00178343643850238,0.0117223789354803,-0.107617979975118
512861383.991361,0,-0.000358040831324614,0.00166455994902283,0.0111829615528044,-0.105142778975316
524807460.249769,0,-0.000326147779861619,0.00155359680771747,0.0106689058223235,-0.102725655196074
537031796.370249,0,-0.000297111931854255,0.00145002171241587,0.0101789691938097,-0.100365167969244
549540873.857621,0,-0.000270675186829624,0.00135334401806664,0.00971197469065824,-0.0980599175666503
562341325.190345,0,-0.000246603039133789,0.00126310548208406,0.00926680700921756,-0.0958085437137716
575439937.337153,0,-0.000224682384207145,0.00117887815145897,0.00884240889064197,-0.0936097241732017
588843655.355585,0,-0.000204719533648392,0.00110026238350781,0.00843777774265571,-0.0914621733943669
602559586.074353,0,-0.000186538418563072,0.00102688499246586,0.00805196249079137,-0.0893646412260963
616595001.861478,0,-0.000169978962788594,0.000958397514474878,0.00768406064060888,-0.0873159116887454
630957344.480189,0,-0.000154895609458806,0.000894474583864448,0.0073332155341355,-0.0853148018027025
645654229.034651,0,-0.00014115598604284,0.000834812413976323,0.00699861378532022,-0.0833601604702463
660693448.007591,0,-0.000128639694487707,0.00077912737612689,0.00667948288068564,-0.0814508674078615
676082975.391977,0,-0.000117237214431602,0.000727154670642581,0.00637508893260781,-0.0795858321262627
691830970.918931,0,-0.000106848908652564,0.000678647084233713,0.00608473457377343,-0.0777639929555185
707945784.384133,0,-9.73841209904263E-05,0.000633373828292513,0.0058077569823711,-0.0759843161128099
724435960.074985,0,-8.87603579423951E-05,0.000591119453009712,0.00554352602847834,-0.0742457948104878
741310241.300912,0,-8.09025459962422E-05,0.000551682832500321,0.00529144253292351,-0.0725474484022329
758577575.029178,0,-7.37423575405624E-05,0.000514876216412562,0.00505093663063771,-0.0708883215652442
776247116.628686,0,-6.72175988882766E-05,0.00048052434376409,0.00482146623117798,-0.0692674835165032
794328234.724276,0,-6.12716545759562E-05,0.000448463615006773,0.00460251556970473,-0.0676840272612802
812830516.164093,0,-5.58529826650039E-05,0.000418541318565276,0.00439359384224175,-0.0661370688721548
831763771.102665,0,-5.09146562778772E-05,0.000390614908325909,0.00419423391954155,-0.0646257467969298
851138038.20237,0,-4.64139470592497E-05,0.000364551328770927,0.00400399113432742,-0.0631492211939138
870963589.956074,0,-4.23119466635043E-05,0.000340226384660022,0.00382244213709175,-0.061706673293143
891250938.133739,0,-3.85732227409119E-05,0.000317524152355677,0.00364918381600088,-0.0602973047821963
912010839.355903,0,-3.51655062294113E-05,0.000296336430072685,0.00348383227679531,-0.058920337215344
933254300.796984,0,-3.2059407060796E-05,0.000276562224505053,0.00332602187888228,-0.0575750114448436
954992586.021429,0,-2.92281556626346E-05,0.000258107271446156,0.0031754043240992,-0.0562605870732704
977237220.955803,0,-2.6647367883374E-05,0.000240883588170859,0.00303164779488414,-0.054976341925838
999999999.999992,0,-2.42948311904407E-05,0.000224809055491902,0.0028944361388248,-0.0537215715417263
